Body,Date,Feedbacks,HelpfulFeedbacks,MemberID,ProductID,Rating,RealName,ReviewID,ReviewOrder,Title,Verified,Label
"After six weeks of use, I enjoy falling asleep to the iPod. Very convenient for that. I appreciate being able to fall asleep to the iPod and being able to wake to a preset radio station or alarm. Many devices will awaken you to whatever sound source put you to sleep. However...the alarm time is tricky to change. Lots of ""keystrokes"" and knob-twisting. Also--and this is a big problem in our house--you cannot seem to set the radio volume for the alarm. It increases in volume to become VERY loud, and will force you to turn it down if you want to listen for a while. You can set the sleep volume, and the radio volume (for normal listening), but cannot control the alarm volume. If it is next to your head, it will be very intrusive when you awaken, and is sure to bother your partner who awakens at a different time (but from a different clock, since this has but one alarm setting). If the ihome is not next to your head, you cannot turn it down because you can't reach it (oops--did you not buy the remote control at extra cost?). Middling audio quality, poor radio reception, dangling AM and FM antenna wires (including a clunky AM loop antenna at the end of a wire--great for a 1930s-vintage crystal set, for those of you who know what those are). I am looking for a scrap of window tinting material to tone down the way-too-bright display. It disturbs even at the lowest brightness setting. The main problems with this are in the software, and all could be fixed with a few revisions. This is a very versatile player at a pretty low price. Don't expect a Bose.",2/5/2006,3.0,1.0,A2FV1FLF61M7PK,B00080FO4O,3.0,0.0,705300.0,15.0,"Versatile Radio/Player Combo, but with Faults",0.0,0
"After some reasearch on the different camcorders available on the market, I had no doubt that the Canon Optura 60 was the superior choice.  After receiving the unit I had no problem getting set up and was snapping pictures and making videos in no time. One feature that sets this camcorder apart from others is it's ability to take high quality 2 mega-pixel still shots, recording them to a Secure-Digital card.  From my previous experience with Canon cameras it seems that they really know what they are doing in terms of digital photography and the Optura 60 continues to amaze.  The camera has produced still shots that are equal or better in quality to my Olympus C-740UZ. The video quality is excellent and it is very easy to copy your still shots and videos using USB 2.0 OR Firewire to your Windows XP PC. Despite a complicated array of features, the camera can be very simple to use for those who just want to set everything to ""AUTO"", then point and shoot. Goods: * High res 2 mega-pixel stills stored on SD card * Built-in flash and 14x optical zoom * Optical image stabilization to ensure minimized ""shaky hand"" effect * Easy to dump videos and stills to XP PC * Amazingly wide array of features packed into a small sized unit * Excellent still picture quality * Good performance for shooting 'on the fly' * Continuous mode for quick sequential still shots * Can snap 640x480 still shots to SD card while recording video to tape * More... Bads: * Package does not include a DV tape * Included 16MB MMC card is far too small * Included battery is a little short-lived * Firewire DV cable not included Additional items I bought: * Pack of DV tapes * 512MB SD Card * High-capacity BP2L14 battery * CB2LT battery charger, enabling charging of both batteries at once (one in camera, one in charger) You'll also need a carrying case that snugly fits the Optura 60 and the above items.",4/13/2005,95.0,95.0,A39XMF85HDCRHB,B0007W2H48,5.0,0.0,707529.0,4.0,Excellent.,0.0,0
"After some research, I bought SanDisk 4GB Mini Drive. I love it. It is easy to use by plugging in the USB 2.0 drive and PC will do the rest. It is transportable and light weights.",3/16/2006,12.0,5.0,A3048N8ZA0PN7V,B0007TC38Q,5.0,0.0,708960.0,3.0,Great Mini Hard Drive,0.0,0
"After some research, I purchased this product and it works really well. I used it on a trip from DC to NY and it got me right to the front door of where I needed to be. It's simple interface is very easy to use, there are no downloads required. I didn't open the manual at all - it's that easy. You can save your locations into a favorites menu.  It doesn't have the bells and whistles like traffic navigation or cell phone connectivity of the higher priced options, but as a basic GPS it's great. If I had one complaint it's that sometimes it chooses some wonky ways to get to various places.  For instance I had to go to an address that turned out to be less than a mile away. Instead of taking me on the main highway and doing a simple turn, it took me through the back roads of the division next to my house. Now it could have done this because the location was on a one way street, so coming in off the main highway was sort of impossible.  But it still got me to the front door.  So for the price, it's a great ""entry"" level unit.",2/21/2007,3.0,3.0,AFYEV6ZSTIWD7,B0007LJHVA,5.0,1.0,714539.0,866.0,Works great,0.0,0
"After setting up this router, it would not connect to the internet.  I, then decided to disconnect the router and try to connect directly through the modem, but I could not connect on the computer with which I had tried to set up the router, but I could with my other computer.  Since I had bought the router from an ""unauthorized"" dealer, Dynex would not give any tech support.  Dealer had no idea what to tell me, he was unfamiliar with Vista.  I then contacted Dell who manufactured my computer.  The tech at Dell could not resolve the problem, so he conferenced with me with my internet provider.  The two of them could not work out the problem.  Finally, I restored my computer to the settings from the day before, rebooted the computer and got my internet back.  The router is now in my trashcan.  Where it belongs, as far as I'm concerned!",2/26/2008,2.0,0.0,A1FPH5KZH8K38B,B00078855W,1.0,0.0,717090.0,1.0,Bad purchase.,0.0,0
"After searching for a case of this type for my U2 ipod, I settled on this one because it's the only one of its type I found available.  First, I'm disappointed that there are so few available for us ghetto-ipod owners. =)  The only clear cases I could find were for the nano, shuffle, and video.  This is the only one for my 4th gen U2 special edition so my choices were limited. That being said, this case does its job.  It's crystal clear so you can see the beautiful black and red of my ipod, as well as the signatures on the back.  The sleeve it came with didn't fit on my ipod.  I couldn't get it on so I just put my ipod carefully into the case.  It fits very well and my ipod isn't rattling around in the case.  The bottom locks tightly so I'm not worried about my ipod falling out which is good.  I'm not planning on removing the ipod from the case because I'm afraid of it getting scratched, but I want to try to fit the protective sleeve on when it's not so hot and humid outside.  It has been said that there's a problem with dock connectors which I can see, since the opening only allows enough room for the USB cable or firewire to connect to the ipod. Long story short: For purposes of protecting the ipod, it seems stellar.  I wouldn't recommend sliding the ipod in and out without the protective sleeve, which at the moment doesn't fit on my ipod. I'm happy that it will protect my ipod from scratches, and at the moment I'm not worried about dock connectors.  I'm happy with it, but I would have preferred something slightly different if it was available.",8/8/2006,1.0,1.0,A1CY8YEW52BFKD,B0006BKG98,4.0,0.0,723483.0,30.0,"With a lack of options, this does the job...",0.0,0
"After seeing a wide range in the prices for HDMI cables, I did some research into why is it. Found out that these cables carry digital signals (0's and 1's), so no matter what kind of fancy name you add before this cable, its basic purpose is simple like a cat5 cable. Then I went ahead and bought the cheaper ones which are working perfectly fine. So, dont be fooled by the high price cables. There is no special sheilding &%*p in them. Its all misleading marketing. For this length of cable, I would pay maybe $5.",7/4/2006,11.0,6.0,AA8UQMVT9XLVL,B0006B55B2,2.0,0.0,723962.0,3.0,Pricey for the length,0.0,0
"After some patience in setting up, we are delighted with finally receiving DTV!!  One serious thing that should be noted: if you have an analog set, as we do, MAKE SURE you set the rear little switch to analog or you'll get a white screen.  This is not in the instructions and we had the unit replaced thinking it was defective. We live about 25 to 40 miles to the transmitters past some hills and are connecting our Sony WEGA analog set to the unit.  Unless you live relatively close and have a flatland situation, you really should get a quality UHF antenna (Radio Shack has an excellent one), a rotor system, and a preamp. that mounts next to the antenna to boost the signal (Channel Master 7777 Titan2 VHF/UHF model).  Although the receiver is strong, a good clean signal is really important to reduce/eliminate dropouts. Goods: quality picture, offers signal strength meter to help point up your antenna, simple and well-laid-out controller, strong RF amplifier for boosting signals, good price. Quirks: Took us a long time (over days) to figure out the best way to add channels: use autolearn once for the bulk and then rotate your antenna to the other channels and add them manually.  The controller's IR beam is aimed a little UP, so if you aim it at your TV, it actually hits the receiver.  The zoom feature is great for channels that use HDTV and then have a smaller display for normal 3x4 programs - but as it zooms to fill your screen, it distorts the width so the pix is out of proportion; bad planning.   Next, you cannot use the controller to directly access the ""-"" channels (e.g. 3-1, 12-3, etc.).  The picture tends to ""pixelate"" when there is fast motion, scene changes, anything that creates a demand for repainting the screen info.  I don't know if this is the compressor power inside the receiver or that's the way it's being transmitted. Summary: We are simply ecstatic with the receiver.  We watched a PBS special ""Celtic Women"" with crystal clear presentation and digital sound.  We live with the fuzzy pix when it has to keep up with motion - it's not that bad.  The antenna is the key: it MUST be exactly aligned with the station transmitter (see Antennaweb.org - they have point-up directions) or things go to pot.  I would classify the device as: Highly Recommended.",3/4/2006,19.0,19.0,A15375ZVDULRRP,B00064L1AI,4.0,1.0,732502.0,41.0,Quality Receiver at a Reasonable Price,0.0,0
"After seeing high end noise canceling headphones for >$100, this one turned out to be a great buy in the $40 range. May not be as good as the high end ones but at the price it's a great buy.",12/3/2007,0.0,0.0,AFMFATBV5T6OA,B000629GES,4.0,1.0,734140.0,169.0,Good value for money,0.0,0
"After seeing BOSE's Noise Cancelling headset, and reading the tech specs, I was a bit Leary of the quality of these , but they are more than worth it. If you are familiar with the concept of White Noise, then you should understand what this headset does; the difference is that this headset detects sound values, and conteracts  with varying degrees of the white noise. Whilst a white noise machine in the background is often set at a constant value, these headsets have microphones on the outer part of the left and right head-sets to detect external noise values , as well as a circuit operating the internal noise reduction.The  noise reduction will  vary according to the external sound value, and works very well, not great, but extremely  good for the price. This noise cancelling  device will go for 30 hours on standard high value triple a batteries ( one for the headset) but will work longer with Lithium E2 Batteries. If this helps: these headphones are Noise cancelling, and so whilst they do a great job of reducing standard noise, if the range is above 85-95 db, you will have a diminishing return. Since these headphones can work with no music input at all, if you use stereo ear-buds that go down the ear canal a way ( I have a set of these, but I can't remember the model and make... I checked, they are KOSS, a model called THE PLUG, and buy a small packet with different  adapters, believe me, you will need it, but do not buy the adaptors from RADIO SHACK, you will regret it, unless  you have no other choice, try COMPUSA if you are in the US, or JB-HIFI if you are in East Coast Australia) and place the Noise Cancelling  headphones over the buds, then you will have a better blocker, however, the earbuds that extend down the ear canal should be used carefully, since too high a volume is harmful, but the better response in bass, and full range sounds, are good. Its best to check the NC6 specs for the actual full coverage. If you need something more heavy duty, then go for BOSE, but these are good for the price they have. You will still hear outside sounds of higher db values, but the noise reduction cancels within a certain range. If you have a crowd around you, with constant chatter, you may need something better. However, these items so far have been superb, simply because the actives work well within a certain range ... check the specs, and check the environment you will be using these headphones in, and if you can, check the db value. Also, thanks to Amazon for making good on USPS's mess up: USPS  claimed to deliver to me  on May 29th ( A Holiday), at 2:40 am... an outright lie. I have had so many problems with USPS  deliveries  from Amazon to me, that if you can, always go for UPS. I have had 2 problems with UPS, both Made good by UPS, with apologies, as opposed to a huge range of USPS deliveries that  exteneded to a fragile package, which the sender paid  much extra for, being shattered by USPS.",6/5/2006,16.0,12.0,A3D2VIUT2HWP0Z,B000629GES,5.0,0.0,734379.0,408.0,Superb Tech; Great Price,0.0,0
"After so many copies, a toner cartriege must be replaced.  The fast delivery and competitive price allowed me to buy without leaving home.  Genuine HP wuality and prepaid disposal of old cartridge a +.",9/6/2008,0.0,0.0,A1DR6PSIOKSJ73,B00061RWQS,5.0,1.0,734700.0,6.0,HP Toner cartridge,0.0,0
"After spedning a lot of time researching some new earphones, I settled on this pair. Opening the box the contents looked immediately used. Then the actual earphones as well as the foam covers both were covered in orange earwax. UNBELIEVEABLE!!!! Talk about gross... I showed my wife and we could honestly not believe that we received these in teh mail form a supossedly reputatble retailer. nasty. immediatlety returned and I will buy these form a brock & mortar reltailer now.",9/8/2006,20.0,2.0,A2IJPPCGBNFQ61,B0002ZW5W4,1.0,1.0,735964.0,3.0,"gross earwax on ""new"" earphones",0.0,0
"After some research on ear buds, I chose these based on other people's reviews. Spendy yes, but you get what you pay for. They take a little getting used to but after having them for a month, I love them! You really can't hear anything else with them in. The sound for my taste is great. I like bass and if they are inserted properly you do get bass. The highs are clean and clear. Cleaning is easy. I would buy these again if this pair gets damaged.",8/4/2005,1.0,1.0,A3TPFCB3MHN9D7,B0002ZW5W4,5.0,1.0,736190.0,229.0,My two cents...,0.0,0
"After seeing my 20GB iPod Apple iPod get scratched up, I knew I had to get a case. I went to the nearby electronics store to pick up a case. I saw the DLO Jacket and an iPod hard showcase. In the end, I decided to purchase the DLO Jacket. PROS: *The jacket provides a nice, sturdy for the iPod, leaving it no room for moving, therefore giving a snug fit so you feel it in your hand. *The snug feel gives it more protection in case of a drop. *There is an LCD screen protector built in, so this is excellent. *It looks nice: when you see the iPod in this sleek case for the first time, you'll love it! *Easy accesibility to the click wheel for easy navigation. *Made of durable Neoprane material. CONS: *Hard access to the docking port/Cable Connection port. *Case adds at least 7 ounes to the iPod, making it feel very heavy. *Case adds much thickness; leaving it thicker than the iPod photo. *Case heats up the iPod during long-term charging, Apple recommend you take out the iPod out of the case during charging. *Hard to remove and put in case, I always keep thinking all the shoving will damage the iPod. Hope this serves you buyers well. Peace, Serge",3/27/2005,7.0,7.0,AV2NMN7YSQ2GF,B0002Z5Y4A,4.0,0.0,737206.0,1.0,The DLO Action Jacket,0.0,0
"After searching for the perfect seat, we realized this is the most perfect one there is for now.  Britax is safety-conscious, has great customer service, and this seat is NICE.  I got it on sale for 200 somewhere else online, because the fabric was being discontinued (a savings of $88.00!).  The firefighter who helped me install it was impressed with the side head protectors built in.  We were able to adjust the seat in all areas easily. Making sure to put the seatbelt through the side hole, under the seat padding, behind and around the crotch latch, then out the other hole was something I didn't get from the picture, though.  Knowing this seat can hold my child up to 65 lbs. is great because I have a larger child. I should've gotten this one from birth and saved the money on the infant snugli carrier.  It was rear-facing even as my child was 23 pounds and only 9 months old.  It fits tight and perfect in the passenger sideboard position, but if I were more persistent and industrious, I might be able to figure out how to get it to fit in the middle position (I have a 2000 Blazer and the firefighter and I couldn't get it to fit tightly because the two seatbelt latches are not far enough apart in the middle, so the seat sits on top of them-not safe).  My car does not have latch, but the latch connectors would be useful if for a different car.  The side head protectors are NOT a problem, and since my son is young enough, he won't know what piece of view is missing because he'll be used to the seat and won't remember any differently.  I feel this seat is the safest and am completely confident in it.  (Now if I could just keep my lead foot in check, we'll be even safer)AN UPDATE: My son is now 15 months old, 28 lbs. extremely tall, and the side head guard grows easily with him--its sooo easy to turn the nob every few weeks. He sleeps easily with head rested against the sides and shows no signs of feeling 'restrained'. I still have peace of mind, and since I have another boy on the way, I will be buying another one soon!",10/23/2005,1.0,1.0,A1EYGMU277OEHX,B0002XO5NS,5.0,1.0,738426.0,26.0,Peace of Mind (and a year later no problems),0.0,0
"After seeing the picture postcard like LCD displays in many stores, I fianlly gave in to the temptation of buying a HD LCD tv - and what a tv it is! I am glad I listened to my friend who has had this set for a year and a half. Was surprised to see the rating that this tv has on amazon. Looking closer, I found that some of the negative rating were for other Panasonic tv's and not this one. A goof up somewhere. Singling out any one feature may do injustice to the many this one has to offer. Let me explain each on its own merit: 1. Picture: First thing that would bowl anyone out is the picture quality - crisp picture, great rich colors, excellent contrast, just too pleasing to the eyes. To compare the video from different sources: a. HD Cable channels: This tv enhanced the clarity of the HD channels even further, when comparing to some of the pictures I have seen in TV stores. b. Standard TV channels: The TV has a ""normal"" video mode for watching standard width format SDTV programs. Standard TV channels look very preety good on this TV, easily comparable to my old Sony Trinitron. Room Lighting effect: The TV has 3 main preset modes for different lighting conditions. Vivid is great in a well lit room. The  Normal mode is good in ""drawing room"" dimly lit conditions. The cinema mode brings home the theatre in low light conditions. Plus, the TV has good manual setting controls to change the picture ""look"" as per user tastes. 2. Sound: After setting this TV up, I did not feel the need for connecting my Onkyo speakers for a month after listening to the surprisingly good sound from this set. With the speakers lying around and the availability of so many slots for hooking these up behind the TV set, I did make the connection. Luckily my neighbours are on vacation. 3. Looks: The TV, with the matching stand looks stunning. With its low depth, it is as good as a flat panel TV for people who do not want to hang it on the wall. 4. Remote: The remote is very easy to use and has a lot of controls on it. It was easy for my fingers to get used to this one after being trained to use the Sony for so many years. 5. Controls: The TV has manual and auto channel tuning. You would love the search option where by it keeps showing a small window of 3 channels on the side which playing the cahnnel you want to see on the big part of the screen. Thus I do not miss any action while watching the TV guide for what's next! 6. Connectivity: It is easy to hook up the HD box, computer, DVD player, Tivo Xbox and everything else together on this box. It has multiple s-video, component and composite slots. The TV offers these video connect options to connect the source to the TV. These are listed below in the order of quality, the best listed first: HDMI SVGA Component S-Video Composite 7. Extras: SVGA cable is inside the pacakage, saves a few good dollars. 8. Bulb Life: A few reviews here said that the bulb has a short life. They have mentioned a differnt TV model and not this one. Mine has been good since I bought it and my friend has not had to replace it for 18 months now. 9. Computer monitor: I used the SVGA cable to hook my computer to this TV. With a wireless mouse/keyboard set, am able to use my computer without moving a muscle. What I love even more is that I can surf the net and watch my favourite sport together on the same huge screen. This product is highly recommended!",6/6/2006,2.0,2.0,AGXNF0L8URZD9,B0002QYPLM,5.0,1.0,742561.0,4.0,"Great TV, look no further!",0.0,0
"After seeing all the bad reviews, I too wanted to tell you of my good experience. I LOVE this monitor! It is whisper quiet...I can hear the baby breathe. I leave it on 24-7 and have never had a problem. No fuzz or static, no beeps, nothing. I don't use the pet detection. I had another monitor and hated the static it produced. This is SO quiet. And no...I haven't just started using it! I've had it for 6 months and still no problems! Love it! :)",12/21/2005,2.0,2.0,A335O0FIKMZJV,B0002FQVD8,5.0,0.0,747530.0,26.0,Not a bad monitor...I love this thing!!!!!!!!!!!!,0.0,0
"After seeing the majority of favorable reviews for these, I bought them.  A huge mistake.  I have now burned 6 of the 50 as music CDs using my computer.  The first three were given to a friend to play in her car -- none of the three would play.  I burned the other three for myself.  Although the CDs would play, some of the songs had a strange type of ""interference"" sound.  It seemed to come up only on certain songs, and only in certain parts of the songs.  Nonetheless, it is sufficiently distracting that neither I nor my kids want to listen to these CDs, which are all going to be thrown away.  Although I should return the spindle (given that I'm batting 0 for 6), the hassle of packaging it and mailing it back isn't worth the time this will take, so I guess I'll just ""eat"" the $20.  I wish I'd have listened to the reviewer who suggested buying Kodak.  Although they are more expensive, I would've saved myself $20 and a lot of aggravation.",8/17/2008,5.0,1.0,ASD8TZZ8HAU3T,B00029U1DU,1.0,0.0,750794.0,1.0,A total loss!,0.0,0
"After spending 35 hours converting many family video tapes to DVD, for our children and grandchildren. I wanted to put them on a media that would be safe for MANY (30) years  to come. I also wanted to print direct to the DVD's using my Ink Jet Printer. A good friend who is a VAR put me onto this product, and the process of not making labels by using this product to be able to print direct to the DVD, eliminating the chance of ruining our DVD players. The results were GREAT, our grand children are enjoying reviewing their childhood. I also learned what great parents our children are. But now I have many requests to do the same for the rest of the family. This speaks to the reaction of the whole family.",8/14/2008,0.0,0.0,A3VWC018N1I1A5,B00020T4UK,5.0,1.0,757777.0,27.0,Wonderfulexperience wonderful product,0.0,0
"After searching near and far to replace my Panasonic showstopper 2000 (problems with over heating hard drive) I came across an article in Sound and Vision that reviewed the Sharp DV-HR300U.  They gave a very good review of the Sharp and I completely agree with there assessment.  The actual recording on the hard drive looks 10x better then the my old Panasonic. There were only a few quirky things to get used to.  One was that fact that this DVR does not have a menu like Tivo or Replay. You will get a grid  very similar to the Tivo and Replay but there is no listing of the shows.  For me personally it took a little getting used to, kind of had withdrawals. But, once I got past it I was just fine. The Sharp DV-HR300U comes with its own tuner so you can watch your own TV and record on separate channel. BUT **BIG BUT*  if you have cable as I do and your premium channels are 99 and higher then you need to get a little creative.  I had to keep in mind that Sharp made the DV-HR300U more like a VCR then a PVR.  So on my cable box I used the component out for the component in on the Sharp DV-HR300U and record directly off the cable box. I leave the Sharp DV-HR300U on channel three and my cable box on the channel that it needs to record.  Sounds like a pain in the but.. HUH!  Well I would agree with you. and I was ready to return it, until I discovered that my cable box has a channel timer.  Now I  simply set the cable box to switch to the channels I want, at the time I want and set the Sharp DV-HR300U to record at that time and I have my personal clone of Tivo/ Replay type of  user friendly menu. Like I said if it were not for the fact that my cable box would  switch channels for me I would not have kept it.  And that would have been a real shame, because this thing puts out some awesome pictures.  I also like the fact that I am not paying Tivo and Replay the $200.00 life time or $14.99 monthly service to record.  It's a give and take.  =) One last thing to review is the dvd recording.  Simply put its looks great.  Don't expect some of the older dvd players to be able to play the DVD-R or RW.  I nor any of my family or friends had to worry about it because we had dvd players that were fairly new and played the whatever I had recorded.  The software is bit technical but once you understand it you will have no problems.  I have even uploaded home movies that I recorded on my sony digital camcorder.  It's a nice touch to be able to put those home made movies on dvd.. I hope this review helped and with these parting words I recommend it highly as long you can meet the same needs that I had.  good luck ....",5/4/2004,68.0,66.0,AG2RJLFKCJFUU,B0001ZROQM,4.0,0.0,758335.0,21.0,Sharp DV-HR300U  review,0.0,0
"After searching for over two years in stores to find a armband case for my minidisk player, only to be told that the minidisk players themselves were ""outdated"" and I should just get an i-pod, I found one listed on Amazon and bought it for my wife this Christmas. The case is very easy to use, the armband adjusts easily, and you can change settings on your minidisk without stopping.  My only issue was that the shipping cost was nearly equal to the cost of the carry case, but that problem lies with the shipper, not the product.  If you have one of these excellent ""outdated"" minidisk players, get yourself this case!  A great product.",1/9/2007,1.0,1.0,A3GOJPMHKHZ7ZS,B0001YFYF6,5.0,1.0,759154.0,9.0,A holder that fits...FINALLY!!,0.0,0
"After six weeks of waitng and exchange numerous e-mails with Amazon staff, I finally recieved a message that this item has not yet been released by the manufacturer, and Amazon will notify me when it becomes available.  Ignore the 2-3 day shipping above and the 41% of people who bought this item.  It is all untrue they don't have it haven't sold any and don't know when they will. I will change this review when and if my order is delivered.",8/7/2004,91.0,42.0,A3JR1LBGK8T32H,B0001YFW3K,1.0,1.0,759303.0,2.0,This item is NOT Available,0.0,0
"After searching internet for right product and price, this Midland product seemed to be just the thing.  Being a NE Florida resident in both hurricane and tornado area, the unit is set with SAME codes for contiguous counties/areas.  Thankfully it test well in all functions and thankfully it has not been called into use in a real situation.  The WX bar is great for up to date NWS reports, recently concerning Sub-tropical storm and the FL/GA smoke situation.  Reception is excellent.  Great product for great price.",5/13/2007,4.0,4.0,A1RHL1D5Y46OYL,B0001OHH0Q,5.0,0.0,761675.0,224.0,Stands Ready For Actual Use,0.0,0
"After some moron (me) thoughtlessly downloaded some spyware (the website I went to said it couldn't run without a plug-in that allowed the page to display correctly - this was the spyware, I found out later), I was left with a ton of spyware programs, which proceeded to not only re-direct my browser to God knows where, but also to call back to the mothership and bring in even more software - bypassing the firewall on my machine, no less. So, I bought this software on the recommedation of another, and I must say it's an excellent product. Installation was simple, and it immediately initiated a scan of the system, detecting some 13 instances of spyware installed, and 6 distinct individual types of spyware. It even provided quite a bit of detail on the spyware detected, who makes it, who distributes it, etc. It went on to clean my system, warning me about potential problems with removing some of the components, and making suggestions for action. My only potential 'criticism' of the product is that, at the very beginning, the interface is a little manic (for lack of a better word) - several windows pop up simultaneously, each asking for direction, or to inform me of a new detection, or to tell me some other stuff I can't even remember now. I found this more amusing than anything, and I thought it showed that the makers of this software were enthusiastic about the product, if nothing else. But, after the initial scan, all you ever see is a window asking if it can call home to get updates, and a request to scan the system for spyware. So, overall, if you are looking for a solid anti-spyware program, I would highly recommend this one.",4/25/2004,29.0,27.0,A22RQSV6S49T58,B0001MBCI6,5.0,1.0,763128.0,11.0,Nothing if not enthusiastic.,0.0,0
"After searching for some time for a good piano tutorial software I ended up at Best Buy and, almost by accident, came across Interactive Keyboard written by Laurie Arthur. As a disclaimer, I am in no way tied to the promoter or the promotion of this product. My previous exposure to piano was limited to a group piano course at a junior college and some self-training, specifically with the old Miracle Piano Teaching System which is now obsolete. I have been working with the program for a few days now and I believe I am developing solid technique beyond my prior education. The initial setup was tricky (program loaded fine on Windows '98SE but I needed a MIDI in/out cable-to-USB to hook up my antiquated Kawai KC10 Spectra synthesizer in addition to having to download a driver for the cable hookup, although any modern keyboard should adapt just fine) but once I got rolling I found the program both intuitive and fun. The software package comes with a 222 page manual that is simply loaded with valuable information on technique, music theory, improvisational methods, proper form and exercises, and a host of other information, as well as ""Fifty Famous Feels""; a variety of samples of music in different styles one can playback and with which one can play along. The program seems geared toward the adult learner who is intent on getting a grasp of the piano in an accelerated fashion, though a bright child with some keyboard skills could benefit as well. From the beginning, the program sets out what is required of the student and provides ample exercises at increasingly difficult levels, along with a ""Comp-u-Pare"" facility that enables one to record the recital of exercises (with or without the accompanying backtrack/rhythm) and test her/his skills and abilities. In addition, the software features musical notation of the exercises, a visual/virtual ""keyboard"" that plays the exercise, text explanations of the lessons (mirrored in the manual), and videos that show how to play the exercises. There is more (including MIDI interface tools which I have yet to explore) but I can safely say this is one of the best programs available if one wishes to apply the learning methods to gain a solid understanding of the keyboard at a self-paced level. The writer(s) of this program have clearly done their homework in presenting the student with a valuable tool for grasping musical knowledge best presented on the piano keyboard. However, the instruction seems to go beyond the stoic, stodgy feel of personal piano lessons and slow-paced tutorial softwares into the realm of developing the keyboard player as a MUSICIAN and gaining the ""feel"" of what it is like to control the instrument instead of letting it dictate your actions and feelings. If you are serious about learning piano and music, I believe this is the most thorough approach on the market. Mike G.",1/14/2005,8.0,8.0,A2LDM3XZZ423GC,B0001LV6VU,5.0,1.0,763644.0,1.0,A thorough approach to learning piano keyboard,0.0,0
"After seeing it up-close in BRU, I registered for it and recieved it! *** Just a side note, we purchased this swing NOT as an entertainment one, but as a soothing one. We own a travel swing for entertainment *** PROS - The extra infant support. My now 5 month old was premature so this was helpful, and makes it more comfortable! - I love the cradle motion, as does my son. We never really liked the back and fort until around 3 months old, so this was really the only option. - I like the mirror, as does my baby (its a dome, so they really DO get a nice view!) - the mobile is great too, as the birds spin and rotate, and the leaves go up and down and rotate! - the music is calm and soothing. There are also a few volume settings - the removable tray bar has a few toys, which is hard to find in a swing - there are two possitions, reclined, or fully upright. My son now likes the fully upright most of the time - its very stable and adorable! - THE MOTOR IS SO QUIET! I cannot believe people saying otherwise, sometimes you cannot even tell that the swing is moving if the music isnt on! CONS - The mobile is fantastic, but after 6-8 minutes it shuts off and I have to push the button again, I wish it could play until you hit an OFF switch! - Sure the papasan folds, but its more so you can get through a door rather than bring it anywhere! It would be a great improvment if the seat could fold sideways (vertically) so it would be more compact - The toys are kinda boring, and oddly placed. I REALLY wish that the toys were removable so I could feed him easier, and so I could place my own toys on - the swing warrnets a fair chunk of my family room/den! - When the baby was under 2 months, the lowest setting still went a bit fast (slowed it down with dragging blankets) but this seems relivant with ALL swings. All in all I highly reccomend this product, as it is a GREAT place for baby to sleep and relax. I also reccomend purchasing a more exciting bouncer or travel swing for playtime.",7/19/2005,3.0,3.0,AHW628BU4UMKB,B0001IU5HY,5.0,0.0,765418.0,993.0,A wonderful product!,0.0,0
"After some difficulty the software worked to pull data off an old Motorola phone. I have continuously updated the software during the allowed 6 months after purchase. I try to connect my new LG phone and it can't find it. I have followed all troubleshooting instructions, and installed the drivers, tried 2 phones. The software has excellent packaging, a lot of desirable features, if only they would work.",1/13/2007,4.0,4.0,AA7H76QL1DWIM,B0001GHG64,1.0,1.0,766194.0,29.0,Only worked once,0.0,0
"After setting up the Receiver all over my house, the unit just could not hook up with the satellite, so no XM radio.  The one in my car works fine. I was told by the XM folks that perhaps I should  try to get a replacement antenna from Delphi.  (By the way the ""background noise flutter"", described in earlier reviews, I could hear, so that continues to be a problem"".)  So I have bought the Boombox which doesn't work, I have a XM unit that I can't play and I have a subscription that is useless.  I am very disappointed with Delphi.  I wish I had paid more attention to the negative reviews.",1/8/2006,2.0,2.0,A3724AWWE59P3F,B0001B43GK,1.0,0.0,770938.0,30.0,Boombox antenna could not get a signal,0.0,0
"After some months of reliable operation, I powered up my triple interface LaCie Big Disk 500 gb and it had lost all the partition information. Partition Magic and Norton were no help. Since it wasn't my only copy, I didn't lose data, but it sure make me cautious about relying on this disk again. I was using a Dell and an Orange Micro USB2/firewire 400 card. Both interfaces worked equally well before, and neither after losing the partition. I'm not sure I could recommend using this drive in any application that didn't have reliable frequent backups on other media.",8/24/2004,9.0,6.0,A5K3QMDL4B7JK,B0001AVSLO,2.0,0.0,771026.0,11.0,Big Disk lost its Partition Info,0.0,0
"After searching the web for days for a cd/dvd rack that would help me solve a media storage crisis in my family room, I finally ordered this Atlantic storage rack.  Assembly was fairly straitforward, although definitely not intuitive.  Luckily, my 15 year old daughter was eager to help decipher the instructions. Upon completion of assembly and loading of the rack, I was very pleased with the result.  The volume of items that can be stored is excellent.  In my case, use of the provided dividers allowed access to switches and outlets behind the rack.  It is important to balance the volume of items with the use of the dividers, otherwise, items on the rack will be too loose to be stable.  In part, this is because the rack is made up of rods, not a flat shelf. Over all, a very good value for the dollar.",3/21/2006,1.0,0.0,A104XBYEVFKY9O,B0000YRUSG,4.0,1.0,776184.0,1.0,"A great value, modern appearance with high capacity",0.0,0
