Body,Date,Feedbacks,HelpfulFeedbacks,MemberID,ProductID,Rating,RealName,ReviewID,ReviewOrder,Title,Verified,Label
"After reading customer reviews of this product I decided to order it. It was fine for a couple weeks , but then I began to hear soft intermintent crackeling static (the radio is not on) sound around the same time each day at the time when I'm going to sleep. This is unaceptable for a brand new product. The last clock radio (Panasonic) I had lasted more than 30 years before it began to malfunction. I must say I was disapointing and have since returned it for a refund.",1/22/2004,0.0,0.0,A2QJC1DG20D3CO,B00006FRJ0,1.0,0.0,866011.0,15.0,Nice design but got a lemon,0.0,1
"After reading customer reviews of this product I decided to order it. It was fine for a couple weeks , but then I began to hear soft intermintent crackeling static (the radio is not on) sound around the same time each day at the time when I'm going to sleep. This is unaceptable for a brand new product. The last clock radio (Panasonic) I had lasted more than 30 years before it began to malfunction. I must say I was disapointed and have since returned it for a refund.",1/22/2004,3.0,3.0,A2QJC1DG20D3CO,B00006FRJ0,1.0,0.0,866029.0,33.0,Nice design but got a lemon,0.0,1
"Absolutley satisfied with my purchase of the Memorex MPD8081 Portable Mini-CD/CD-R/MP3 Pocket Player. The unit has a nice solid feel. Very easy to use. Can get about 50 tunes (avg) on one of those mini-cd's. Instructions are quite clear. Unfortunatley, beyond the little owners manual, the Memorex web site won't provide much more info. Don't think you'll need it though. Sound is very good. Headphones are nicely matched. What's my gripe about the unit? We'll...would it have killed them to include a belt clip on the unit so that you can wear it on shorts or pants that don't have pockets? Anyway, the unit is small and does fit easily into a pocket...Recommended? Most definately, yes!",2/11/2003,1.0,0.0,AJDZEO92FHEVJ,B000068U29,4.0,0.0,878938.0,15.0,What's Not to Like?,0.0,1
"Absolutley satisfied with my purchase of the Memorex MPD8081 Portable Mini-CD/CD-R/MP3 Pocket Player. The unit has a nice solid feel. Very easy to use. Can get about 50 - 60 tunes (avg) on one of those mini-cd's. Instructions are quite clear. Unfortunatley, beyond the little owners manual, the Memorex web site won't provide much more info. Don't think you'll need it though. Sound is very good. Headphones are nicely matched. What's my gripe about the unit? We'll...would it have killed them to include a belt clip on the unit so that you can wear it on shorts or pants that don't have pockets? Anyway, the unit is small and does fit easily into a pocket...Recommended? Most definately, yes!",2/11/2003,5.0,5.0,AJDZEO92FHEVJ,B000068U29,4.0,0.0,878969.0,46.0,What's Not to Like?,0.0,1
"A couple of years ago I bought a similar product from Punch software and gave up on it after a few days of trying to figure out how to use it.  (And I'm very technical and generally good with new software).  I would not recommend this software unless you have hours to learn to use it properly. Google recently released a FREE home design software.  Much like other Google products, this one is very easy to use - although not as powerful as one you might purchase.  Before buying, I strongly recommend you check out Google's offering. Visit sketchup.google.com to take a look.",5/7/2006,4.0,4.0,A6PC2TKMTJIYK,B000067FK7,2.0,1.0,884037.0,3.0,Difficult to use,0.0,1
"Am not happy with this product. Took a while to learn to use it, but still can't get the cards to align. I am using Avery Clean Edge (no perforations) Business Cards product 8871 in conjunction with this software. The bottom edge keeps getting off more and more until the 5th row is off a lot. The software allowed me to select Avery 10 business cards per sheet but does not align. Appears to have millimeters and inches interchanged in the wording at times with this German software. Had to experiment and plug in 1.001 to get the horizontal alignment. If I spend another two hours may get it to work. Very powerful functions and lots of nice formats, but what good is it if you can't just simply use it.",11/19/2002,2.0,2.0,A1ID3PJ13NABF4,B000062YLB,2.0,0.0,898294.0,2.0,"Wont fit, not easy",0.0,1
"Am not happy with this product. Took a while to learn to use it, but still can't get the cards to align. I am using Avery Clean Edge (no perforations) Business Cards product 8871 in conjunction with this software. The bottom edge keeps getting off more and more until the 5th row is off a lot. The software allowed me to select Avery 10 business cards per sheet but does not align. Appears to have millimeters and inches interchanged in the wording at times with this German software. Had to experiment and plug in 1.001 to get the horizontal alignment. If I spend another two hours may get it to work. Has tons of backgrounds. Very powerful functions and lots of nice formats, but what good is it if you can't just simply use it.",11/20/2002,3.0,3.0,A1ID3PJ13NABF4,B000062YLB,2.0,0.0,898295.0,3.0,"Lots of features, alignment problems",0.0,1
"After you try to load this software on a Mac 8500 w/G3 w/ 1 gb hard drive, you are told that the internal hard drive must be able to accept 1.5 gb. Moving everything but the system file to attached 10gb drive still won't allow it to load.Also you learn that the G3 must run at 400mhz. Sure would have been nice to have had this info before spending [$$$]. Never even got close to loading Windows2000!",9/6/2002,4.0,1.0,A9EQ5UX3K13II,B00005TZTW,1.0,0.0,906879.0,2.0,Not Mac 8500 w/ G3/11gb hard drives,0.0,1
"After you try to load this software on a Mac 8500 w/G3 w/ 1 gb hard drive, you are told that the internal hard drive must be able to accept 1.5 gb. Moving everything but the system file to attached 10gb drive still won't allow it to load.Also you learn that the G3 must run at 400mhz. Sure would have been nice to have had this info before spending money.... Never even got close to loading Windows2000!",9/6/2002,1.0,1.0,A9EQ5UX3K13II,B00005TZTW,1.0,0.0,906881.0,4.0,Not Mac 8500 w/ G3/11gb hard drives,0.0,1
Avoid RCA DirecTV products like the plague. We bought a 3-room system and in just under a year one of the receivers died. On the advice of their customer service (who blamed the problem on DirecTV software) we waited to see if the problem cleared up. Then they told us it was out of warranty when we later asked for a replacement! RCA is junk and their service is arrogant and dishonorable. Had a Hughes system previously - worked flawlessly and had better guide and interfaces.,4/18/2005,0.0,0.0,AIJFOK5DNLTU4,B00005T3PK,1.0,1.0,908711.0,1.0,RCA Satellite stuff is bad mojo,0.0,1
"All the RioVolts in the SP line (90, 100, 250) are great. I have the 100. It's anti-skip is wondefully good. I almost never am able to get mine to skip, especially when playing mp3's. It's built well, has a great shape for holding in your hand, and sounds great, too.",4/24/2003,0.0,0.0,A1365M5OLN8UE7,B00005QXWI,5.0,0.0,913500.0,132.0,A fantastic player.,0.0,1
"All the RioVolts in the SP line (90, 100, 250) are great. I have the 100. It's anti-skip is wondefully good. I almost never am able to get mine to skip, especially when playing mp3's. It's built well, has a great shape for holding in your hand, and sounds great, too..",4/24/2003,0.0,0.0,A1365M5OLN8UE7,B00005QXWI,5.0,0.0,913503.0,135.0,A fantastic player.,0.0,1
"Alright, I have to admit that straight out of the box I thought I was never going to be able to use this thing!  The keys seemed terribly small and my fingers aren't the most delicate things on this planet.",9/27/2001,35.0,34.0,A1MALZYTT8143J,B00005O0LG,4.0,1.0,919431.0,30.0,"Small, but it gets the job done",0.0,1
"Alright, I have to admit that straight out of the box I thought I was never going to be able to use this thing! The keys seemed terribly small and my fingers aren't the most delicate things on this planet.",10/2/2001,15.0,15.0,A1MALZYTT8143J,B00005O0LE,4.0,1.0,919438.0,7.0,Small but Powerful!,0.0,1
A great TV! Picture is crystal clear! Top of the line quality! Speakers and sub sound awesome! Way better than Sony or Hitachi! Toshiba all the way!,11/26/2001,46.0,18.0,A3I2ZIHSQV5YPK,B00005NJ5Y,5.0,0.0,921412.0,2.0,Toshiba is the best!,0.0,1
A great TV! Picture is crystal clear! Top of the line quality! Speakers and sub sound awesome! Way better than Sony or Hitachi! Toshiba is the way!,4/7/2002,9.0,3.0,A2QVCUWW83PB2E,B00005NJ5Y,5.0,0.0,921413.0,3.0,awesome!!!,0.0,1
"A good, inexpensive and adequate job for backing up LOTS of data. 40GB, ..., and USB connectivity (1.0 not 2.0). What a great combo - all I need to backup my huge MP3 and other files easily and quickly. I plan to get a couple more of these down the road and create a ""drive array"" so that computers on my network can access files as if I had one central set of file servers (i.e. you can use these drives as more than just for backup purposes).",3/8/2002,0.0,0.0,A30XNNJ5I9EXG,B00005NIM7,4.0,0.0,921646.0,5.0,Does the Job!,0.0,1
"A good, inexpensive and adequate job for backing up LOTS of data. 40GB, $167, and USB connectivity (1.0 not 2.0). What a great combo - all I need to backup my huge MP3 and other files easily and quickly. I plan to get a couple more of these down the road and create a ""drive array"" so that computers on my network can access files as if I had one central set of file servers (i.e. you can use these drives as more than just for backup purposes).",3/8/2002,0.0,0.0,A30XNNJ5I9EXG,B00005NIM7,4.0,0.0,921647.0,6.0,Does the Job!,0.0,1
"After reading many mixed reviews of this dish I'm glad I finally just went ahead and ordered it. It is such a nice design - handsome and clean lines with great colors, it makes my whole kitchen look and feel a little bit 'cutting edge' or 'modern' (I'm not kidding, even my husband thinks this set is ""cool"") and the spoons are my baby's favorite (he's 7 months old) My 2 and 3 year old toddlers like to use the spoons too! I am writing to clear up a few misconceptions that other reviewers had mentioned; here's what I found: first of all, my set came with two spoons in different colors and one bowl. The bowl and the rim are separate pieces that snap together too firmly for baby to take apart, but might come apart if the bowl hits the floor like ours did (but it did not break and I can't imagine that it ever will). The rim is sort of rubbery and skid-resistant, the plastic bowl hangs suspended from the rim and the 'splayed' design of the rim allows for a lot of baby's reaching in and pushing food around and out without it tipping. This is not the case with 'normal'/traditional bowl-shaped baby dishes which tilt, rock, roll and then go spinning off the highchair tray. It's not tip-proof, it does not suction to the tray and your baby will eventually figure out how to pick it up. But, even after my little guy figured all that out, he still seems more interested in chasing his food around and then victoriously jamming it into his mouth with the sloping sides of the dish really helping him to get the job done. (He's still using his fingers at this point, the spoon is for me to help him right now). You can wash this in a dishwasher (yay!) you can use it in a microwave too (yay!) but take care never to 'boil' the food, just zap very briefly to gently warm up cold mac-n-cheese, for example. (The lable warns not to exceed 194 degrees). The spoons are wonderful; hard plastic with a rounded edge (that is gentle on baby's still toothless gums) to scoop the food while the handle is rubbery and easy for baby to hold and/or chomp on while those teeth work their way on out. We also splurged and got the matching adjustable bibs for all three kids. My experience with Baby Bjorn design thus far is definitely a 5 star rating!",9/17/2006,8.0,7.0,A2MMEFGREE8DTB,B00005LBZF,5.0,1.0,932141.0,34.0,Lovely little dish with chewy spoons,0.0,1
"After reading many mixed reviews of this dish I'm glad I finally just went ahead and ordered it.  It is such a nice design - handsome and clean lines with great colors, it makes my whole kitchen look and feel a little bit 'cutting edge' or 'modern' (I'm not kidding, even my husband thinks this set is ""cool"") and the spoons are my baby's favorite (he's 7 months old). My 2 and 3 year old toddlers like to use the spoons too! I am writing to clear up a few misconceptions that other reviewers had mentioned; here's what I found: first of all, my set came with two spoons in different colors and one bowl. The bowl and the rim are separate pieces that snap together too firmly for baby to take apart, but might come apart if the bowl hits the floor like ours did (but it did not break and I can't imagine that it ever will). The rim is sort of rubbery and skid-resistant, the plastic bowl hangs suspended from the rim and the 'splayed' design of the rim allows for a lot of baby's reaching in and pushing food around and out without it tipping. This is not the case with 'normal'/traditional bowl-shaped baby dishes which tilt, rock, roll and then go spinning off the highchair tray. It's not tip-proof, it does not suction to the tray and your baby will eventually figure out how to pick it up.  But, even after my little guy figured all that out, he still seems more interested in chasing his food around and then victoriously jamming it into his mouth with the sloping sides of the dish really helping him to get the job done. (He's still using his fingers at this point, the spoon is for me to help him right now). You can wash this in a dishwasher (yay!) you can use it in a microwave too (yay!) but take care never to 'boil' the food, just zap very briefly to gently warm up cold mac-n-cheese, for example. (The lable warns not to exceed 194 degrees). The spoons are wonderful; hard plastic with a rounded edge (that is gentle on baby's still toothless gums) to scoop the food while the handle is rubbery and easy for baby to hold and/or chomp on while those teeth work their way on out.  We also splurged and got the matching adjustable bibs for all three kids. My experience with Baby Bjorn design thus far is definitely a 5 star rating!",9/17/2006,27.0,26.0,A2MMEFGREE8DTB,B00005LBZF,5.0,1.0,932143.0,36.0,Lovely little dish with chewy spoons,0.0,1
"At first I was not sure about this strange looking camera; but I could not believe my eyes when I saw my first pictures. It is incredible and a lot of fun! This amazing camera does not just take great pictures (it really does take 4 different pictures!) but it's a social magnet!! Don't get a dog, get a super sampler and you'll look at life differently and make tons of new friends!",6/7/2001,0.0,0.0,A1S7SFKC2X4SR0,B00005B60F,5.0,0.0,944742.0,3.0,MUST HAVE IT,0.0,1
"At first I was not sure about this strange looking camera; but I could not believe my eyes when I saw my first pictures. It is incredible and a lot of fun! This amazing camera does not just take great pictures (it really does take 4 different pictures!) but it's a social magnet!!! Don't get a dog, get a super sampler and you'll look at life differently and make tons of new friends!",6/7/2001,9.0,6.0,A19MYFBSPTIEWE,B00005B60F,5.0,0.0,944743.0,4.0,MUST HAVE IT,0.0,1
"After trying 3 different gates (that all had high ratings on Amazon), this is my favorite.  I turned my home into my own version of a baby gate showroom to figure out which one I wanted, so here's my take on three different gates. I think they are all pretty good gates, it just depends on your situation and what features you're looking for.  The key features that ended up making a difference to me were 1) the width of the gate opening and  2) the latch mechanism Kidco Center Gateway: --------------------- cost $85 & extensions $24  / gate is 29.5"" Tall  / fits 29.25"" to 37.5"" doorway width  / 1"" bar to step over / gate opening 22"" -  Has the widest gate opening (the space you walk thru, not the doorway that it fits into) of any of them - about 22"".  (This certainly won points from my 6'2"" husband who was pretty irritated when walking thru some of the others).  I was surprised after reading so many reviews on all these gates that there wasn't more mention of this feature. -  This one also had the most secure latch feature.  You have to push a button to lift the handle and lift the gate over a little ledge to open it and walk thru.  I figure this will absolutely be the hardest one for my little one to figure out. - This gate has the most adjustable widths and therefore would probably be the strongest in most door widths.  The gate has about 2.75"" pieces on the ends that you can use or not with the optional extensions (more 2.75"" spindles as additions - 2 per box) to provide the most width flexibility.  Because all the gates become ""weaker"" if the posts are extended too much, this one seems the sturdiest in my doorways. (ie. if the gate says it fits up to 37"" and your door opening is 36.5"", it won't seem as sturdy as if the doorway was 34""). -  It doesn't have its brand name printed on it anywhere (a plus in my book) so it's totally white. -  It has the lowest bar across the floor that you have to step over at only 1"" high (seems less of a tripping risk). -  This is the one that has the highest rating from Consumer Reports.  (Child safety gates 08/04) -  Unfortunately, it also is the most expensive of the bunch at about $85 + any extensions you need. -  I do have to say that this one had the most confusing directions, but you can still figure it out ok - none of them took longer than 10 minutes to set up. -  It's the shortest gate and I wish it was a little taller. -  All in all, if you can afford the price of this one, it's definitely worth it! Summer Infant - Sure & Secure Extra Tall Gate --------------------------------------------- cost $60 & extensions included  / gate is 36"" Tall / fits 28""-48"" doorway width / 2"" bar to step over / gate opening 19"" -  This is the one that I wanted to like because I thought it was the best deal. -  The gate opening is about 19"" - which I thought was ok, but hubby wanted wider. -  The latch mechanism is really easy to operate and I thought kids could figure it out easily, but because the gate is so tall, they would probably have a hard time reaching it. -  It does come with its own extensions in 5"" and 10"" so it more easily fits the wider doorways. -  However, depending on the width of your doorway, this one may or may not fit as well.  For example, I had a lot of doorways that are about 33"" and this gate didn't end up fitting well in them because the gate without any extensions was too small and the posts had to be extended so far it didn't seem stable.  And the 5"" extension was too big to add.  (vs. the kidco gate's extensions add 2.75"" as needed). -  It's by far the tallest and I liked that since my daughter has been in the 95% so far.  I also just like the way the taller gate looks. -  It does have the highest bar across the bottom to step over - 2"". -  If it fits well in your doorway it is probably the best value for the money. First Years - Hands-Free Gate ----------------------------- cost $50 & extensions $15 / gate is 32"" Tall  / fits 29""-34"" doorway width / 1.5"" bar to step over / gate opening 17"" - My gripe with this gate was primarily because the gate opening is only 17"" wide! I'm 5'8"" and I felt like I was going to have to really pay attention walking through it so I wouldn't end up bumping it every time.  However... - The hands-free step pedal is pretty cool and worked pretty easily. I wouldn't worry about a little kid figuring it out and having enough weight to be able to push it down to open it. For me it just wasn't cool enough to overcome my issue with the gate opening width. - Good height to the gate. - It was very sturdy in my doorway. - This one did have a little ramp feature for the bar that goes across the floor that helps minimize the tripping factor. - Fits only up to 34"" doorways so has the best chance of needing an extension. -  All that being said, if you really want a hands free gate, and the width of the gate opening doesn't bug you, try this one. All three gates seemed to: - Fit pretty tightly in the doorways after being adjusted properly.  Depending on your walls and if you have moldings etc, you might need to take an extra 5-10 minutes to adjust them and get them straight and hanging correctly. - Had the same type of post for the pressure-mount that is covered with a rubbery material to help it not slip on the wall. - Were pretty easy to set up. - All look about the same from a quality point of view - in other words one of them didn't look ""cheaper"" to me than the others. Please remember that for safety, only hardware mounted gates are considered stable enough to put at the top of stairs, so don't use any of these for that.   Think about how you will use these gates in your house and what features you will value. Good luck with your own purchase!",7/24/2005,126.0,125.0,A32FGHKCNU8P5U,B000058DK0,5.0,1.0,956150.0,69.0,Best gate I've found,0.0,1
"After trying 3 different gates (that all had high ratings on Amazon), this wasn't my favorite - but is still a good gate.  I just preferred some of the features of the others.  If it had a wider gate opening, I would have given it a 5 star rating.  I turned my home into my own version of a baby gate showroom to figure out which one I wanted, so here's my take on three different gates. I think they are all pretty good gates, it just depends on your situation and what features you're looking for. The key features that ended up making a difference to me were 1) the width of the gate opening and 2) the latch mechanism First Years - Hands-Free Gate ----------------------------- cost $50 & extensions $15 / gate is 32"" Tall / fits 29""-34"" doorway width / 1.5"" bar to step over / gate opening 17"" - My gripe with this gate was primarily because the gate opening is only 17"" wide! I'm 5'8"" and I felt like I was going to have to really pay attention walking through it so I wouldn't end up bumping it every time.  However... - The hands-free step pedal is pretty cool and worked pretty easily. I wouldn't worry about a little kid figuring it out and having enough weight to be able to push it down to open it. For me it just wasn't cool enough to overcome my issue with the gate opening width. - Good height to the gate. - It was very sturdy in my doorway. - This one did have a little ramp feature for the bar that goes across the floor that helps minimize the tripping factor. - Fits only up to 34"" doorways so has the best chance of needing an extension. -  All that being said, if you really want a hands free gate, and the width of the gate opening doesn't bug you, try this one. Kidco Center Gateway: --------------------- cost $85 & extensions $24 / gate is 29.5"" Tall / fits 29.25"" to 37.5"" doorway width / 1"" bar to step over / gate opening 22"" - Has the widest gate opening (the space you walk thru, not the doorway that it fits into) of any of them - about 22"". (This certainly won points from my 6'2"" husband who was pretty irritated when walking thru some of the others). I was surprised after reading so many reviews on all these gates that there wasn't more mention of this feature. - This one also had the most secure latch feature. You have to push a button to lift the handle and lift the gate over a little ledge to open it and walk thru. I figure this will absolutely be the hardest one for my little one to figure out. - This gate has the most adjustable widths and therefore would probably be the strongest in most door widths.  The gate has about 2.75"" pieces on the ends that you can use or not with the optional extensions (more 2.75"" spindles as additions - 2 per box) to provide the most width flexibility.  Because all the gates become ""weaker"" if the posts are extended too much, this one seems the sturdiest in my doorways. (ie. if the gate says it fits up to 37"" and your door opening is 36.5"", it won't seem as sturdy as if the doorway was 34""). -  It doesn't have its brand name printed on it anywhere (a plus in my book) so it's totally white. -  It has the lowest bar across the floor that you have to step over at only 1"" high (seems less of a tripping risk). -  This is the one that has the highest rating from Consumer Reports.  (Child safety gates 8/04) -  Unfortunately, it also is the most expensive of the bunch at about $85 + any extensions you need. -  I do have to say that this one had the most confusing directions, but you can still figure it out ok - none of them took longer than 10 minutes to set up. -  It's the shortest gate and I wish it was a little taller. -  All in all, if you can afford the price of this one, it's definitely worth it! Summer Infant - Sure & Secure Extra Tall Gate --------------------------------------------- cost $60 & extensions included  / gate is 36"" Tall / fits 28""-48"" doorway width / 2"" bar to step over / gate opening 19"" -  This is the one that I wanted to like because I thought it was the best deal. -  The gate opening is about 19"" - which I thought was ok, but hubby wanted wider. -  The latch mechanism is really easy to operate and I thought kids could figure it out easily, but because the gate is so tall, they would probably have a hard time reaching it. -  It does come with its own extensions in 5"" and 10"" so it more easily fits the wider doorways. -  However, depending on the width of your doorway, this one may or may not fit as well.  For example, I had a lot of doorways that are about 33"" and this gate didn't end up fitting well in them because the gate without any extensions was too small and the posts had to be extended so far it didn't seem stable.  And the 5"" extension was too big to add.  (vs. the kidco gate's extensions add 2.75"" as needed). - It's by far the tallest and I liked that since my daughter has been in the 95% so far. I also just like the way the taller gate looks. - It does have the highest bar across the bottom to step over - 2"". - If if fits well in your doorway it is probably the best value for the money. All three gates seemed to: - Fit pretty tightly in the doorways after being adjusted properly.  Depending on your walls and if you have moldings etc, you might need to take an extra 5-10 minutes to adjust them and get them straight and hanging correctly. - Had the same type of post for the pressure-mount that is covered with a rubbery material to help it not slip on the wall. - Were pretty easy to set up. - All look about the same from a quality point of view - in other words one of them didn't look ""cheaper"" to me than the others. Please remember that for safety, only hardware mounted gates are considered stable enough to put at the top of stairs, so don't use any of these for that.   Think about how you will use these gates in your house and what features you will value. Good luck with your own purchase!",7/24/2005,143.0,141.0,A32FGHKCNU8P5U,B000058CC7,4.0,1.0,956851.0,557.0,Good gate - see my comparisons with two others,0.0,1
"Amazon's product description is misleading.  While this may be a great filter for B&W film photography, I would not recommend it for color pictures or for digital photography.  Effects on B&W digital pictures are not as dramatic as the manufacturer claims.  No mention is made that the filter may not produce the same effects on digital pics, so perhaps it doesn't work as well as claimed for film, either. And it does not produce good results with color pictures at all, unless your intent is for the colors in your picture to show up as many different shades of red.  Might be a good product, but be careful what you intend to use it for.",9/7/2005,2.0,1.0,A238ORQTQ49E4T,B00004ZCKX,3.0,1.0,976035.0,10.0,Misleading description,0.0,1
"Amazon's product description is misleading.  While this may be a great filter for B&W film photography, I would not recommend it for color pictures or for digital photography.  Effects on B&W digital pictures are not as dramatic as the manufacturer claims.  No mention is made that the filter may not produce the same effects on digital pics, so perhaps it doesn't work as well as claimed for film, either. And it does not produce good results with color pictures at all, unless your intent is for the colors in your picture to show up as many different shades of green.  Might be a good product, but be careful what you intend to use it for.",9/7/2005,0.0,0.0,A238ORQTQ49E4T,B00004ZCKX,3.0,1.0,976038.0,13.0,Misleading description,0.0,1
As a major music fan I've watched the advent of Mp3 technology with a keen interest.  As we are all aware until now the storage capacity of the players available has been wholly inadequete for anything other than short term listening pleasure.,10/24/2000,41.0,37.0,A1K7N5QQKXFR06,B00004XO1V,5.0,0.0,988304.0,102.0,State of the Art,0.0,1
"After slightly more than a year of very moderate use, one of the drive gears lost several teeth.  The gear train appears to be poorly designed and not up to the task (I'm a mechanical engineer, so have some basis for judgment).  I certainly wouldn't buy another one, and have not yet been able to find a source for replacement parts.",10/23/2003,3.0,3.0,AY6NDC7V3L99V,B00004TS2U,1.0,1.0,998576.0,18.0,Badly designed and unreliable,0.0,1
"After slightly more than a year of very moderate use, one of the drive gears lost several teeth.  The gear train is poorly designed and not up to the task (I'm a mechanical engineer, so have some basis for judgment).  I certainly wouldn't buy another one, and have not yet been able to find a source for replacement parts.",10/23/2003,3.0,3.0,AY6NDC7V3L99V,B00004TS2U,1.0,1.0,998577.0,19.0,Poorly designed and unreliable,0.0,1
"After reading the reviews on both, I was undecided whether to buy the Diaper Genie or the Diaper Champ. So I bought both and tried them side-by-side. I got the Genie on sale for $19, plus the an extra insert for $5. I bought the Champ for $25 after a $5 coupon. I brought them home and first set up the Genie for it's two-week test run. I loved it. Since it seals each diaper individually, you don't have to throw out a whole bag for a few days worth of diapers. And yes, you'll want to empty it out every three to four days. But that's no problem: press the cut button, give it a turn, two at the most, take the unit to the garbage and open the bottom. The sausage links fall out and you tie up the top again. Easy, clean, no need to mess with the diapers themselves. Then I set up the Champ. It almost got boxed up its first day. It did almost nothing to control the smell. So I emptied it out and exchanged it, thinking I must have bought a defective one. Nope. The next one was just as bad. I could smell the first messy diaper immediately. Essentially, it's a trash can with an allegedly smell proof lid, but it can't even accomplish that. Then when it's time to empty it out, you are back to emptying a trash can, which means opening the lid, exposing the diapers to the air, and throwing out an essentially empty garbage bag. You will change the bag every day or two. It smells bad. Very. So it's all well and fine that you can use any suitably sized trash bag in it, but you'll go through them that much faster, too. To sum it up, the Champ made it a week before I returned it. One caveat: both my kids are eating solid foods. The Champ may be nice for newborns with their odorless diapers, since all you have to do is insert diaper and flip the handle, but in my opinion, by the time your kids get to solid foods and the resulting odor, stick with the Genie. Incidentally, one insert lasted me one month for a one-year-old and a three-year-old who has occasional accidents in her nap-time pull-up.",2/5/2006,4.0,2.0,A2B05PNA67H4IJ,B00003TL7P,1.0,1.0,1016404.0,246.0,Diaper Champ v. Diaper Genie - a true comparison,0.0,1
"As new parents, we have found it truly amazing how much money goes for all the little extras--batteries, film, pacifiers, wet wipes, etc.  This is one reason I passed up the diaper genie, which although is a great product from what I've heard, requires the frequent purchase of refills which can be complicated to install.  So we decided to go for the Diaper Champ, which just requires normal trash bags which you're going to buy any way.  On the whole, it's worked well.  To diminish the likelihood of bad odors in the nursery, one should change the bag frequently, before it gets full.  The one problem is the mechanism it uses to ""roll"" the diaper into the chamber often gets stuck if you use diapers with sticky tabs--velcro diaper tabs, no problem.  Overall I like this product and I like not having yet one more expense like refills.",1/1/2002,0.0,0.0,A31VRYBSM58NE7,B00003TL7P,4.0,0.0,1016529.0,371.0,Cost Saver,0.0,1
"As new parents, we have found it truly amazing how much money goes for all the little extras--batteries, film, pacifiers, wet wipes, etc.  This is one reason I passed up the diaper genie, which although is a great product from what I've heard, requires the frequent purchase of refills which can be complicated to install.  So we decided to go for the Diaper Champ, which just requires normal trash bags which you're going to buy any way.  On the whole, it's worked well.  To diminish the likelihood of bad odors in the nursery, one should change the bag frequently, before it gets full.  The one problem is the mechanism it uses to ""roll"" the diaper into the champer often gets stuck if you use diapers with sticky tabs--velcro diaper tabs, no problem.  Overall I like this product and I like not having yet one more expense like refills.",1/1/2002,13.0,12.0,A31VRYBSM58NE7,B00003TL7P,4.0,0.0,1018320.0,2162.0,Cost Saver,0.0,1
A wonderful game that has kept my son entertained since he was 2 years old. Fantastic for kids that love trucks and want to be behind that stearing wheel. Highly recommended!!!Thanks Tonka,11/18/2002,0.0,0.0,APNDOYGR3T8W6,B00002SUW6,5.0,0.0,1022130.0,26.0,Tonka Dig N Rigs Playset,0.0,1
A wonderful game that has kept my son entertained since he was 2 years old. Fantastic for kids that love trucks and want to be behind that stearing wheel. Highly recommended!...Thanks Tonka,11/18/2002,2.0,2.0,APNDOYGR3T8W6,B00002SUW6,5.0,0.0,1022158.0,54.0,Tonka Dig N Rigs Playset,0.0,1
As a major music fan I've watched the advent of Mp3 technology with a keen interest. As we are all aware until now the storage capacity of the players available has been wholly inadequete for anything other than short term listening pleasure.,11/1/2000,33.0,33.0,A1K7N5QQKXFR06,B000026D6I,5.0,0.0,1027031.0,96.0,State of the Art,0.0,1
"Allsop definitely makes a wonderful video cleaner. I used their cleaner on  my vcr when some fingerprints entered the video heads. The rental vhs tape  that I used apparently had some fingerprints on the tape (where you aren't  supposed to touch) and infested my vcr's tape heads. I thought that I had  to take it in for repair. Luckily, I tried Allsop's video cleaner and after  a few cleanings the picture distortions were gone. It removes much more  than just dust and foreign particles. I highly recommend this product!",9/5/2000,6.0,6.0,A3049JGRG6D254,B00000J1QU,5.0,0.0,1046705.0,2.0,"Fast, Efficient, and Easy",0.0,1
"Allsop definitely makes a wonderful video cleaner.  I used their cleaner  on my vcr when some fingerprints entered the video heads.  The rental vhs  tape that I used apparently had some fingerprints on the tape (where you  aren't supposed to touch) and infested my vcr's tape heads.  I thought that  I had to take it in for repair.  Luckily, I tried Allsop's video cleaner  and after a few cleanings the picture distortions were gone.  It removes  much more than just dust and foreign particles.  I highly recommend this  product!",9/5/2000,12.0,12.0,A3049JGRG6D254,B00000J1QN,5.0,0.0,1046723.0,3.0,Revives VCRs - Miracle Item,0.0,1
"After seeing my brother's VR3 in action, I gritted my teeth, ignored the bad reviews and took the risk.  Mine has performed just as well as his does.  Pros:  the compact design is totally unobtrusive in my dash, the forward/back controls are easy to use while driving, having the option of connecting by USB or audio-in is very handy.  Cons:  I had a little difficulty finding a good station among the presets (but that could just be a peculiarity of my town), when the unit is turned off it resets to the beginning of the track instead of just pausing, shuffle works fine when it's reading from a smaller storage device but gets super slow when it's reading too many files.  I use mine mostly with a USB microSD card reader.   My microSD card is 4G, and if I fill it up, start-up and shuffle become unbearably slow.  With 1-2G on it, it works fine (who really needs 4G of music at one time anyway?).  I've been super happy with mine so far, and haven't had any of the technical difficulties that others say they've had.  Most of the cons I've mentioned are common for transmitters of this price-range, and the pros are the reasons I chose this one over the others in the price-range.  I highly recommend getting a small USB microSD card reader to use with this, the ""Sandisk MobileMate Micro"" is absolutely tiny - about half the length of the average Flashdrive so it won't stick out of the unit like a sore thumb J.  I've also gotten in the habit of skipping to the next song right before I turn the car off, so I don't hear the same song start over when I turn it on next.  That's just a small annoyance from an otherwise fantastic little device.",9/5/2008,0.0,0.0,A1QMQ2AXURPVRN,B000EO771W,4.0,0.0,528342.0,10.0,"Good product in general, GREAT for the price!",0.0,0
