ReviewID,MemberID,Verified,RealName,ReviewOrder,ProductID,Date,Rating,HelpfulFeedbacks,Feedbacks,Title_Review,Body,Label,Sales Rank,Brand,Sales Price,Title_Product,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
734140,AFMFATBV5T6OA,0,1,169,B000629GES,12/3/2007,4,0,0,Good value for money,"After seeing high end noise canceling headphones for >$100, this one turned out to be a great buy in the $40 range. May not be as good as the high end ones but at the price it's a great buy.",0,0,SanDisk,299.99,"SanDisk 4 GB Ultra II Memory Stick PRO Duo (SDMSPDH-4096-901, Retail Package)",EAN->0619659023324,Binding->Electronics,Feature->Ideal for serious amateurs and professional photographers,Brand->SanDisk,"Feature->10 MB per second read speed, 9 MB per second write speed",ItemDimensions,Label->SanDisk,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->SanDisk,Model->SDSDPH-4096-901,MPN->SDSDPH-4096-901,PackageDimensions,ProductGroup->CE,Publisher->SanDisk,ReleaseDate->2006-04-01,Feature->Guaranteed compatibility with all Sony Memory Stick PRO devices,Feature->Temperature tested 13 to 185 degrees F.,Feature->Backed by a lifetime warranty,IsAutographed->0,IsMemorabilia->0
734379,A3D2VIUT2HWP0Z,0,0,408,B000629GES,6/5/2006,5,12,16,Superb Tech; Great Price,"After seeing BOSE's Noise Cancelling headset, and reading the tech specs, I was a bit Leary of the quality of these , but they are more than worth it. If you are familiar with the concept of White Noise, then you should understand what this headset does; the difference is that this headset detects sound values, and conteracts  with varying degrees of the white noise. Whilst a white noise machine in the background is often set at a constant value, these headsets have microphones on the outer part of the left and right head-sets to detect external noise values , as well as a circuit operating the internal noise reduction.The  noise reduction will  vary according to the external sound value, and works very well, not great, but extremely  good for the price. This noise cancelling  device will go for 30 hours on standard high value triple a batteries ( one for the headset) but will work longer with Lithium E2 Batteries. If this helps: these headphones are Noise cancelling, and so whilst they do a great job of reducing standard noise, if the range is above 85-95 db, you will have a diminishing return. Since these headphones can work with no music input at all, if you use stereo ear-buds that go down the ear canal a way ( I have a set of these, but I can't remember the model and make... I checked, they are KOSS, a model called THE PLUG, and buy a small packet with different  adapters, believe me, you will need it, but do not buy the adaptors from RADIO SHACK, you will regret it, unless  you have no other choice, try COMPUSA if you are in the US, or JB-HIFI if you are in East Coast Australia) and place the Noise Cancelling  headphones over the buds, then you will have a better blocker, however, the earbuds that extend down the ear canal should be used carefully, since too high a volume is harmful, but the better response in bass, and full range sounds, are good. Its best to check the NC6 specs for the actual full coverage. If you need something more heavy duty, then go for BOSE, but these are good for the price they have. You will still hear outside sounds of higher db values, but the noise reduction cancels within a certain range. If you have a crowd around you, with constant chatter, you may need something better. However, these items so far have been superb, simply because the actives work well within a certain range ... check the specs, and check the environment you will be using these headphones in, and if you can, check the db value. Also, thanks to Amazon for making good on USPS's mess up: USPS  claimed to deliver to me  on May 29th ( A Holiday), at 2:40 am... an outright lie. I have had so many problems with USPS  deliveries  from Amazon to me, that if you can, always go for UPS. I have had 2 problems with UPS, both Made good by UPS, with apologies, as opposed to a huge range of USPS deliveries that  exteneded to a fragile package, which the sender paid  much extra for, being shattered by USPS.",0,0,SanDisk,299.99,"SanDisk 4 GB Ultra II Memory Stick PRO Duo (SDMSPDH-4096-901, Retail Package)",EAN->0619659023324,Binding->Electronics,Feature->Ideal for serious amateurs and professional photographers,Brand->SanDisk,"Feature->10 MB per second read speed, 9 MB per second write speed",ItemDimensions,Label->SanDisk,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->SanDisk,Model->SDSDPH-4096-901,MPN->SDSDPH-4096-901,PackageDimensions,ProductGroup->CE,Publisher->SanDisk,ReleaseDate->2006-04-01,Feature->Guaranteed compatibility with all Sony Memory Stick PRO devices,Feature->Temperature tested 13 to 185 degrees F.,Feature->Backed by a lifetime warranty,IsAutographed->0,IsMemorabilia->0
734700,A1DR6PSIOKSJ73,0,1,6,B00061RWQS,9/6/2008,5,0,0,HP Toner cartridge,"After so many copies, a toner cartriege must be replaced.  The fast delivery and competitive price allowed me to buy without leaving home.  Genuine HP wuality and prepaid disposal of old cartridge a +.",0,0,SanDisk,299.99,"SanDisk 4 GB Ultra II Memory Stick PRO Duo (SDMSPDH-4096-901, Retail Package)",EAN->0619659023324,Binding->Electronics,Feature->Ideal for serious amateurs and professional photographers,Brand->SanDisk,"Feature->10 MB per second read speed, 9 MB per second write speed",ItemDimensions,Label->SanDisk,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->SanDisk,Model->SDSDPH-4096-901,MPN->SDSDPH-4096-901,PackageDimensions,ProductGroup->CE,Publisher->SanDisk,ReleaseDate->2006-04-01,Feature->Guaranteed compatibility with all Sony Memory Stick PRO devices,Feature->Temperature tested 13 to 185 degrees F.,Feature->Backed by a lifetime warranty,IsAutographed->0,IsMemorabilia->0
735964,A2IJPPCGBNFQ61,0,1,3,B0002ZW5W4,9/8/2006,1,2,20,"gross earwax on ""new"" earphones","After spedning a lot of time researching some new earphones, I settled on this pair. Opening the box the contents looked immediately used. Then the actual earphones as well as the foam covers both were covered in orange earwax. UNBELIEVEABLE!!!! Talk about gross... I showed my wife and we could honestly not believe that we received these in teh mail form a supossedly reputatble retailer. nasty. immediatlety returned and I will buy these form a brock & mortar reltailer now.",0,0,SanDisk,299.99,"SanDisk 4 GB Ultra II Memory Stick PRO Duo (SDMSPDH-4096-901, Retail Package)",EAN->0619659023324,Binding->Electronics,Feature->Ideal for serious amateurs and professional photographers,Brand->SanDisk,"Feature->10 MB per second read speed, 9 MB per second write speed",ItemDimensions,Label->SanDisk,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->SanDisk,Model->SDSDPH-4096-901,MPN->SDSDPH-4096-901,PackageDimensions,ProductGroup->CE,Publisher->SanDisk,ReleaseDate->2006-04-01,Feature->Guaranteed compatibility with all Sony Memory Stick PRO devices,Feature->Temperature tested 13 to 185 degrees F.,Feature->Backed by a lifetime warranty,IsAutographed->0,IsMemorabilia->0
736190,A3TPFCB3MHN9D7,0,1,229,B0002ZW5W4,8/4/2005,5,1,1,My two cents...,"After some research on ear buds, I chose these based on other people's reviews. Spendy yes, but you get what you pay for. They take a little getting used to but after having them for a month, I love them! You really can't hear anything else with them in. The sound for my taste is great. I like bass and if they are inserted properly you do get bass. The highs are clean and clear. Cleaning is easy. I would buy these again if this pair gets damaged.",0,0,SanDisk,299.99,"SanDisk 4 GB Ultra II Memory Stick PRO Duo (SDMSPDH-4096-901, Retail Package)",EAN->0619659023324,Binding->Electronics,Feature->Ideal for serious amateurs and professional photographers,Brand->SanDisk,"Feature->10 MB per second read speed, 9 MB per second write speed",ItemDimensions,Label->SanDisk,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->SanDisk,Model->SDSDPH-4096-901,MPN->SDSDPH-4096-901,PackageDimensions,ProductGroup->CE,Publisher->SanDisk,ReleaseDate->2006-04-01,Feature->Guaranteed compatibility with all Sony Memory Stick PRO devices,Feature->Temperature tested 13 to 185 degrees F.,Feature->Backed by a lifetime warranty,IsAutographed->0,IsMemorabilia->0
737206,AV2NMN7YSQ2GF,0,0,1,B0002Z5Y4A,3/27/2005,4,7,7,The DLO Action Jacket,"After seeing my 20GB iPod Apple iPod get scratched up, I knew I had to get a case. I went to the nearby electronics store to pick up a case. I saw the DLO Jacket and an iPod hard showcase. In the end, I decided to purchase the DLO Jacket. PROS: *The jacket provides a nice, sturdy for the iPod, leaving it no room for moving, therefore giving a snug fit so you feel it in your hand. *The snug feel gives it more protection in case of a drop. *There is an LCD screen protector built in, so this is excellent. *It looks nice: when you see the iPod in this sleek case for the first time, you'll love it! *Easy accesibility to the click wheel for easy navigation. *Made of durable Neoprane material. CONS: *Hard access to the docking port/Cable Connection port. *Case adds at least 7 ounes to the iPod, making it feel very heavy. *Case adds much thickness; leaving it thicker than the iPod photo. *Case heats up the iPod during long-term charging, Apple recommend you take out the iPod out of the case during charging. *Hard to remove and put in case, I always keep thinking all the shoving will damage the iPod. Hope this serves you buyers well. Peace, Serge",0,0,SanDisk,299.99,"SanDisk 4 GB Ultra II Memory Stick PRO Duo (SDMSPDH-4096-901, Retail Package)",EAN->0619659023324,Binding->Electronics,Feature->Ideal for serious amateurs and professional photographers,Brand->SanDisk,"Feature->10 MB per second read speed, 9 MB per second write speed",ItemDimensions,Label->SanDisk,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->SanDisk,Model->SDSDPH-4096-901,MPN->SDSDPH-4096-901,PackageDimensions,ProductGroup->CE,Publisher->SanDisk,ReleaseDate->2006-04-01,Feature->Guaranteed compatibility with all Sony Memory Stick PRO devices,Feature->Temperature tested 13 to 185 degrees F.,Feature->Backed by a lifetime warranty,IsAutographed->0,IsMemorabilia->0
738426,A1EYGMU277OEHX,0,1,26,B0002XO5NS,10/23/2005,5,1,1,Peace of Mind (and a year later no problems),"After searching for the perfect seat, we realized this is the most perfect one there is for now.  Britax is safety-conscious, has great customer service, and this seat is NICE.  I got it on sale for 200 somewhere else online, because the fabric was being discontinued (a savings of $88.00!).  The firefighter who helped me install it was impressed with the side head protectors built in.  We were able to adjust the seat in all areas easily. Making sure to put the seatbelt through the side hole, under the seat padding, behind and around the crotch latch, then out the other hole was something I didn't get from the picture, though.  Knowing this seat can hold my child up to 65 lbs. is great because I have a larger child. I should've gotten this one from birth and saved the money on the infant snugli carrier.  It was rear-facing even as my child was 23 pounds and only 9 months old.  It fits tight and perfect in the passenger sideboard position, but if I were more persistent and industrious, I might be able to figure out how to get it to fit in the middle position (I have a 2000 Blazer and the firefighter and I couldn't get it to fit tightly because the two seatbelt latches are not far enough apart in the middle, so the seat sits on top of them-not safe).  My car does not have latch, but the latch connectors would be useful if for a different car.  The side head protectors are NOT a problem, and since my son is young enough, he won't know what piece of view is missing because he'll be used to the seat and won't remember any differently.  I feel this seat is the safest and am completely confident in it.  (Now if I could just keep my lead foot in check, we'll be even safer)AN UPDATE: My son is now 15 months old, 28 lbs. extremely tall, and the side head guard grows easily with him--its sooo easy to turn the nob every few weeks. He sleeps easily with head rested against the sides and shows no signs of feeling 'restrained'. I still have peace of mind, and since I have another boy on the way, I will be buying another one soon!",0,0,SanDisk,299.99,"SanDisk 4 GB Ultra II Memory Stick PRO Duo (SDMSPDH-4096-901, Retail Package)",EAN->0619659023324,Binding->Electronics,Feature->Ideal for serious amateurs and professional photographers,Brand->SanDisk,"Feature->10 MB per second read speed, 9 MB per second write speed",ItemDimensions,Label->SanDisk,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->SanDisk,Model->SDSDPH-4096-901,MPN->SDSDPH-4096-901,PackageDimensions,ProductGroup->CE,Publisher->SanDisk,ReleaseDate->2006-04-01,Feature->Guaranteed compatibility with all Sony Memory Stick PRO devices,Feature->Temperature tested 13 to 185 degrees F.,Feature->Backed by a lifetime warranty,IsAutographed->0,IsMemorabilia->0
742561,AGXNF0L8URZD9,0,1,4,B0002QYPLM,6/6/2006,5,2,2,"Great TV, look no further!","After seeing the picture postcard like LCD displays in many stores, I fianlly gave in to the temptation of buying a HD LCD tv - and what a tv it is! I am glad I listened to my friend who has had this set for a year and a half. Was surprised to see the rating that this tv has on amazon. Looking closer, I found that some of the negative rating were for other Panasonic tv's and not this one. A goof up somewhere. Singling out any one feature may do injustice to the many this one has to offer. Let me explain each on its own merit: 1. Picture: First thing that would bowl anyone out is the picture quality - crisp picture, great rich colors, excellent contrast, just too pleasing to the eyes. To compare the video from different sources: a. HD Cable channels: This tv enhanced the clarity of the HD channels even further, when comparing to some of the pictures I have seen in TV stores. b. Standard TV channels: The TV has a ""normal"" video mode for watching standard width format SDTV programs. Standard TV channels look very preety good on this TV, easily comparable to my old Sony Trinitron. Room Lighting effect: The TV has 3 main preset modes for different lighting conditions. Vivid is great in a well lit room. The  Normal mode is good in ""drawing room"" dimly lit conditions. The cinema mode brings home the theatre in low light conditions. Plus, the TV has good manual setting controls to change the picture ""look"" as per user tastes. 2. Sound: After setting this TV up, I did not feel the need for connecting my Onkyo speakers for a month after listening to the surprisingly good sound from this set. With the speakers lying around and the availability of so many slots for hooking these up behind the TV set, I did make the connection. Luckily my neighbours are on vacation. 3. Looks: The TV, with the matching stand looks stunning. With its low depth, it is as good as a flat panel TV for people who do not want to hang it on the wall. 4. Remote: The remote is very easy to use and has a lot of controls on it. It was easy for my fingers to get used to this one after being trained to use the Sony for so many years. 5. Controls: The TV has manual and auto channel tuning. You would love the search option where by it keeps showing a small window of 3 channels on the side which playing the cahnnel you want to see on the big part of the screen. Thus I do not miss any action while watching the TV guide for what's next! 6. Connectivity: It is easy to hook up the HD box, computer, DVD player, Tivo Xbox and everything else together on this box. It has multiple s-video, component and composite slots. The TV offers these video connect options to connect the source to the TV. These are listed below in the order of quality, the best listed first: HDMI SVGA Component S-Video Composite 7. Extras: SVGA cable is inside the pacakage, saves a few good dollars. 8. Bulb Life: A few reviews here said that the bulb has a short life. They have mentioned a differnt TV model and not this one. Mine has been good since I bought it and my friend has not had to replace it for 18 months now. 9. Computer monitor: I used the SVGA cable to hook my computer to this TV. With a wireless mouse/keyboard set, am able to use my computer without moving a muscle. What I love even more is that I can surf the net and watch my favourite sport together on the same huge screen. This product is highly recommended!",0,14487,"idaptek, Inc.",45.99,iPova-AT3002 512MB MP3 Player Purple with FM Tuner,EAN->0066264050373,Brand->iPova,"Label->idaptek, Inc.",Color->Purple,ListPrice,"Studio->idaptek, Inc.",SystemMemorySize->512,Title->iPova-AT3002 512MB MP3 Player Purple with FM Tuner,UPC->066264050373,,,,,,,,"Manufacturer->idaptek, Inc.",Model->AT3002 Purple,MPN->AT3002,ProductGroup->CE,"Publisher->idaptek, Inc."
747530,A335O0FIKMZJV,0,0,26,B0002FQVD8,12/21/2005,5,2,2,Not a bad monitor...I love this thing!!!!!!!!!!!!,"After seeing all the bad reviews, I too wanted to tell you of my good experience. I LOVE this monitor! It is whisper quiet...I can hear the baby breathe. I leave it on 24-7 and have never had a problem. No fuzz or static, no beeps, nothing. I don't use the pet detection. I had another monitor and hated the static it produced. This is SO quiet. And no...I haven't just started using it! I've had it for 6 months and still no problems! Love it! :)",0,2533,Emerson,199.99,Emerson iTone iE600BK Home Audio System (Black),Binding->Electronics,BatteriesIncluded->1,Brand->Emerson,BatteryDescription->1 Lithium Battery 3V,Color->Black,"Feature->Compatibility: iPod nano (1G only), iPod mini, 3G iPod, 4G iPod with click wheel, iPod Color, iPod Video",IsAutographed->0,IsMemorabilia->0,ItemDimensions,Label->Emerson,ListPrice,Manufacturer->Emerson,Model->iE600BK,MPN->iE600BK,PackageDimensions,ProductGroup->CE,EAN->0025806803709,Feature->Top-loading programmable CD player with iPod dock,"Feature->Digital AM/FM tuner with 20 preset memories; CD player compatible with CD-R, CD-RW, MP3",Feature->Built-in heavy duty subwoofer for powerful bass,Feature->Auxiliary input jack allows connection of other portable MP3 players
750794,ASD8TZZ8HAU3T,0,0,1,B00029U1DU,8/17/2008,1,1,5,A total loss!,"After seeing the majority of favorable reviews for these, I bought them.  A huge mistake.  I have now burned 6 of the 50 as music CDs using my computer.  The first three were given to a friend to play in her car -- none of the three would play.  I burned the other three for myself.  Although the CDs would play, some of the songs had a strange type of ""interference"" sound.  It seemed to come up only on certain songs, and only in certain parts of the songs.  Nonetheless, it is sufficiently distracting that neither I nor my kids want to listen to these CDs, which are all going to be thrown away.  Although I should return the spindle (given that I'm batting 0 for 6), the hassle of packaging it and mailing it back isn't worth the time this will take, so I guess I'll just ""eat"" the $20.  I wish I'd have listened to the reviewer who suggested buying Kodak.  Although they are more expensive, I would've saved myself $20 and a lot of aggravation.",0,0,Canon,44.99,Canon Monopod 100 for SLR Cameras & Lenses,EAN->0750845820911,Binding->Electronics,Feature->4-section monopod that comes with mini-ballhead,Brand->Canon,Feature->Extends to 64.5 inches; folds down to 21.3 inches,Manufacturer->Canon,MaximumWeightRecommendation->440,Model->6195A005,MPN->6195A005,PackageDimensions,ProductGroup->Photography,Publisher->Canon,Studio->Canon,Title->Canon Monopod 100 for SLR Cameras & Lenses,UPC->750845820911,,"Feature->Foam grip on the top leg section, a hand strap, and rubber leg tip",Feature->Weighs just over a pound,ItemDimensions,Label->Canon,ListPrice
757777,A3VWC018N1I1A5,0,1,27,B00020T4UK,8/14/2008,5,0,0,Wonderfulexperience wonderful product,"After spending 35 hours converting many family video tapes to DVD, for our children and grandchildren. I wanted to put them on a media that would be safe for MANY (30) years  to come. I also wanted to print direct to the DVD's using my Ink Jet Printer. A good friend who is a VAR put me onto this product, and the process of not making labels by using this product to be able to print direct to the DVD, eliminating the chance of ruining our DVD players. The results were GREAT, our grand children are enjoying reviewing their childhood. I also learned what great parents our children are. But now I have many requests to do the same for the rest of the family. This speaks to the reaction of the whole family.",0,0,Canon,69.99,Canon EH17L Semi Hard Case for the EOS 20D Digital SLR Camera,EAN->0013803044492,Binding->Electronics,ItemDimensions,Brand->Canon,Label->Canon,ProductGroup->Photography,Publisher->Canon,Studio->Canon,Title->Canon EH17L Semi Hard Case for the EOS 20D Digital SLR Camera,UPC->013803044492,,,,,,,ListPrice,Manufacturer->Canon,Model->9834A001,MPN->9834A001,PackageDimensions
758335,AG2RJLFKCJFUU,0,0,21,B0001ZROQM,5/4/2004,4,66,68,Sharp DV-HR300U  review,"After searching near and far to replace my Panasonic showstopper 2000 (problems with over heating hard drive) I came across an article in Sound and Vision that reviewed the Sharp DV-HR300U.  They gave a very good review of the Sharp and I completely agree with there assessment.  The actual recording on the hard drive looks 10x better then the my old Panasonic. There were only a few quirky things to get used to.  One was that fact that this DVR does not have a menu like Tivo or Replay. You will get a grid  very similar to the Tivo and Replay but there is no listing of the shows.  For me personally it took a little getting used to, kind of had withdrawals. But, once I got past it I was just fine. The Sharp DV-HR300U comes with its own tuner so you can watch your own TV and record on separate channel. BUT **BIG BUT*  if you have cable as I do and your premium channels are 99 and higher then you need to get a little creative.  I had to keep in mind that Sharp made the DV-HR300U more like a VCR then a PVR.  So on my cable box I used the component out for the component in on the Sharp DV-HR300U and record directly off the cable box. I leave the Sharp DV-HR300U on channel three and my cable box on the channel that it needs to record.  Sounds like a pain in the but.. HUH!  Well I would agree with you. and I was ready to return it, until I discovered that my cable box has a channel timer.  Now I  simply set the cable box to switch to the channels I want, at the time I want and set the Sharp DV-HR300U to record at that time and I have my personal clone of Tivo/ Replay type of  user friendly menu. Like I said if it were not for the fact that my cable box would  switch channels for me I would not have kept it.  And that would have been a real shame, because this thing puts out some awesome pictures.  I also like the fact that I am not paying Tivo and Replay the $200.00 life time or $14.99 monthly service to record.  It's a give and take.  =) One last thing to review is the dvd recording.  Simply put its looks great.  Don't expect some of the older dvd players to be able to play the DVD-R or RW.  I nor any of my family or friends had to worry about it because we had dvd players that were fairly new and played the whatever I had recorded.  The software is bit technical but once you understand it you will have no problems.  I have even uploaded home movies that I recorded on my sony digital camcorder.  It's a nice touch to be able to put those home made movies on dvd.. I hope this review helped and with these parting words I recommend it highly as long you can meet the same needs that I had.  good luck ....",0,6938,Garmin,182.99,Garmin GPS10 Bluetooth Enabled Wireless GPS Receiver (Sensor Only),Brand->Garmin,BatteriesIncluded->1,Connectivity->Bluetooth,Binding->Electronics,Feature->Bluetooth Technology,IsMemorabilia->0,ItemDimensions,Label->Garmin,ListPrice,Manufacturer->Garmin,Model->GPS 10,MPN->010-00378-02,PackageDimensions,ProductGroup->CE,Publisher->Garmin,Studio->Garmin,Feature->12 Parallel Channel,Feature->WAAS Enabled,Feature->Transmits to Mobile Devices,Feature->Navigation Capabilities,IsAutographed->0
759154,A3GOJPMHKHZ7ZS,0,1,9,B0001YFYF6,1/9/2007,5,1,1,A holder that fits...FINALLY!!,"After searching for over two years in stores to find a armband case for my minidisk player, only to be told that the minidisk players themselves were ""outdated"" and I should just get an i-pod, I found one listed on Amazon and bought it for my wife this Christmas. The case is very easy to use, the armband adjusts easily, and you can change settings on your minidisk without stopping.  My only issue was that the shipping cost was nearly equal to the cost of the carry case, but that problem lies with the shipper, not the product.  If you have one of these excellent ""outdated"" minidisk players, get yourself this case!  A great product.",0,72093,Globalpetfinder,349.99,Global Pet Finder GPS Tracking Device for Pets,Binding->Electronics,BatteriesIncluded->1,Brand->Globalpetfinder,Batteries->3,EAN->0852936001008,ItemDimensions,Label->Globalpetfinder,ListPrice,Manufacturer->Globalpetfinder,Model->GPFCO-5105,MPN->GPFCO-5105,PackageDimensions,ProductGroup->CE,Publisher->Globalpetfinder,Studio->Globalpetfinder,Title->Global Pet Finder GPS Tracking Device for Pets,Feature->GPS tracking device with cellular wireless technology keeps pets from getting lost,Feature->Defines virtual fence parameters and alerts owner when pet strays beyond fence borders,"Feature->Sends continuous updates of your pet's location to PDA, cell phone, or computer",Feature->Monitors pet's environmental temperature so owner knows if animal is too hot or cold,Feature->Water-resistant; includes 3 AAA rechargeable batteries; measures 4.75 x 2 inches (W x H)
759303,A3JR1LBGK8T32H,0,1,2,B0001YFW3K,8/7/2004,1,42,91,This item is NOT Available,"After six weeks of waitng and exchange numerous e-mails with Amazon staff, I finally recieved a message that this item has not yet been released by the manufacturer, and Amazon will notify me when it becomes available.  Ignore the 2-3 day shipping above and the 41% of people who bought this item.  It is all untrue they don't have it haven't sold any and don't know when they will. I will change this review when and if my order is delivered.",0,26241,Sylvania,299.99,Sylvania DVR90VF DVD Recorder/VCR Combo,EAN->0053818670811,Binding->Electronics,Feature->SYLVANIA DVD RECORDER AND VCR DECK,Brand->Sylvania,IsAutographed->0,Model->DVR90VF,MPN->DVR90VF,PackageDimensions,ProductGroup->CE,Publisher->Sylvania,Studio->Sylvania,Title->Sylvania DVR90VF DVD Recorder/VCR Combo,UPC->053818670811,,,,IsMemorabilia->0,ItemDimensions,Label->Sylvania,ListPrice,Manufacturer->Sylvania
761675,A1RHL1D5Y46OYL,0,0,224,B0001OHH0Q,5/13/2007,5,4,4,Stands Ready For Actual Use,"After searching internet for right product and price, this Midland product seemed to be just the thing.  Being a NE Florida resident in both hurricane and tornado area, the unit is set with SAME codes for contiguous counties/areas.  Thankfully it test well in all functions and thankfully it has not been called into use in a real situation.  The WX bar is great for up to date NWS reports, recently concerning Sub-tropical storm and the FL/GA smoke situation.  Reception is excellent.  Great product for great price.",0,,,,,,,,,,,,,,,,,,,,,,,,,
763128,A22RQSV6S49T58,0,1,11,B0001MBCI6,4/25/2004,5,27,29,Nothing if not enthusiastic.,"After some moron (me) thoughtlessly downloaded some spyware (the website I went to said it couldn't run without a plug-in that allowed the page to display correctly - this was the spyware, I found out later), I was left with a ton of spyware programs, which proceeded to not only re-direct my browser to God knows where, but also to call back to the mothership and bring in even more software - bypassing the firewall on my machine, no less. So, I bought this software on the recommedation of another, and I must say it's an excellent product. Installation was simple, and it immediately initiated a scan of the system, detecting some 13 instances of spyware installed, and 6 distinct individual types of spyware. It even provided quite a bit of detail on the spyware detected, who makes it, who distributes it, etc. It went on to clean my system, warning me about potential problems with removing some of the components, and making suggestions for action. My only potential 'criticism' of the product is that, at the very beginning, the interface is a little manic (for lack of a better word) - several windows pop up simultaneously, each asking for direction, or to inform me of a new detection, or to tell me some other stuff I can't even remember now. I found this more amusing than anything, and I thought it showed that the makers of this software were enthusiastic about the product, if nothing else. But, after the initial scan, all you ever see is a window asking if it can call home to get updates, and a request to scan the system for spyware. So, overall, if you are looking for a solid anti-spyware program, I would highly recommend this one.",0,,,,,,,,,,,,,,,,,,,,,,,,,
763644,A2LDM3XZZ423GC,0,1,1,B0001LV6VU,1/14/2005,5,8,8,A thorough approach to learning piano keyboard,"After searching for some time for a good piano tutorial software I ended up at Best Buy and, almost by accident, came across Interactive Keyboard written by Laurie Arthur. As a disclaimer, I am in no way tied to the promoter or the promotion of this product. My previous exposure to piano was limited to a group piano course at a junior college and some self-training, specifically with the old Miracle Piano Teaching System which is now obsolete. I have been working with the program for a few days now and I believe I am developing solid technique beyond my prior education. The initial setup was tricky (program loaded fine on Windows '98SE but I needed a MIDI in/out cable-to-USB to hook up my antiquated Kawai KC10 Spectra synthesizer in addition to having to download a driver for the cable hookup, although any modern keyboard should adapt just fine) but once I got rolling I found the program both intuitive and fun. The software package comes with a 222 page manual that is simply loaded with valuable information on technique, music theory, improvisational methods, proper form and exercises, and a host of other information, as well as ""Fifty Famous Feels""; a variety of samples of music in different styles one can playback and with which one can play along. The program seems geared toward the adult learner who is intent on getting a grasp of the piano in an accelerated fashion, though a bright child with some keyboard skills could benefit as well. From the beginning, the program sets out what is required of the student and provides ample exercises at increasingly difficult levels, along with a ""Comp-u-Pare"" facility that enables one to record the recital of exercises (with or without the accompanying backtrack/rhythm) and test her/his skills and abilities. In addition, the software features musical notation of the exercises, a visual/virtual ""keyboard"" that plays the exercise, text explanations of the lessons (mirrored in the manual), and videos that show how to play the exercises. There is more (including MIDI interface tools which I have yet to explore) but I can safely say this is one of the best programs available if one wishes to apply the learning methods to gain a solid understanding of the keyboard at a self-paced level. The writer(s) of this program have clearly done their homework in presenting the student with a valuable tool for grasping musical knowledge best presented on the piano keyboard. However, the instruction seems to go beyond the stoic, stodgy feel of personal piano lessons and slow-paced tutorial softwares into the realm of developing the keyboard player as a MUSICIAN and gaining the ""feel"" of what it is like to control the instrument instead of letting it dictate your actions and feelings. If you are serious about learning piano and music, I believe this is the most thorough approach on the market. Mike G.",0,,,,,,,,,,,,,,,,,,,,,,,,,
