ReviewID,MemberID,Verified,RealName,ReviewOrder,ProductID,Date,Rating,HelpfulFeedbacks,Feedbacks,Title_x,Body,Sales Rank,Brand,Sales Price,Title_y,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
653554,A28IPFUJ4KBEMQ,0,0,8,B0000AE6AE,2/8/2007,5,0,1,Excellent camera protection,This little leather case allows the Casio Exilim to be snugly secured and protected from damage.  The case is light yet durable and would protect the camera easily if it is dropped.  There is a pouch in the case that will easily hold a spare battery.  The latch on the case is magnetic - just slide it into place and it stays in place.  There is a belt loop on the back of the case but I have not used that.  It fits in my jacket pocket without any problems.  Excellent design!,0,CASIO,19.99,"Casio EX-CASE1 Leather Case with Business Card Holder Style for Exilim M, S, and Z Series Cameras",Brand->Casio,BatteriesIncluded->0,Color->Black,Binding->Electronics,EAN->0079767686314,ItemDimensions,Label->CASIO,ListPrice,Manufacturer->CASIO,MaterialType->soft,Model->EXCASE1,MPN->EXCASE1,NumberOfItems->1,PackageDimensions,ProductGroup->Photography,Publisher->CASIO,Feature->Genuine leather business card style case,Feature->Includes a pocket that holds two SD Memory Cards,Feature->Ample dimensions of 4 by 3 by 1 inches,"Feature->For use with EX-M Series, EX-S Series and EX-Z Series",Feature->Does not work for the EX-P600
653555,AO1FOHK80ZGIG,0,1,9,B0000AE6AE,11/4/2003,4,0,0,"Nice, but not designed for EX-Z series","Unlike what the Editorial Review states, this item does not work with Exilim EX-Z3/Z4/Z4U digital cameras unless you want to squeeze your camera in!",0,CASIO,19.99,"Casio EX-CASE1 Leather Case with Business Card Holder Style for Exilim M, S, and Z Series Cameras",Brand->Casio,BatteriesIncluded->0,Color->Black,Binding->Electronics,EAN->0079767686314,ItemDimensions,Label->CASIO,ListPrice,Manufacturer->CASIO,MaterialType->soft,Model->EXCASE1,MPN->EXCASE1,NumberOfItems->1,PackageDimensions,ProductGroup->Photography,Publisher->CASIO,Feature->Genuine leather business card style case,Feature->Includes a pocket that holds two SD Memory Cards,Feature->Ample dimensions of 4 by 3 by 1 inches,"Feature->For use with EX-M Series, EX-S Series and EX-Z Series",Feature->Does not work for the EX-P600
653556,AL6M2ZCBJNPNU,0,1,10,B0000AE6AE,11/6/2006,5,0,0,Nice Case,Good look and feel.  Great design - simple and easy to use.  Well worth the price.,0,CASIO,19.99,"Casio EX-CASE1 Leather Case with Business Card Holder Style for Exilim M, S, and Z Series Cameras",Brand->Casio,BatteriesIncluded->0,Color->Black,Binding->Electronics,EAN->0079767686314,ItemDimensions,Label->CASIO,ListPrice,Manufacturer->CASIO,MaterialType->soft,Model->EXCASE1,MPN->EXCASE1,NumberOfItems->1,PackageDimensions,ProductGroup->Photography,Publisher->CASIO,Feature->Genuine leather business card style case,Feature->Includes a pocket that holds two SD Memory Cards,Feature->Ample dimensions of 4 by 3 by 1 inches,"Feature->For use with EX-M Series, EX-S Series and EX-Z Series",Feature->Does not work for the EX-P600
653567,A3UVEU6ZZ369KZ,0,1,21,B0000AE6AE,1/5/2007,4,0,0,Great Case for Nice Camera,"This case fits perfectly, is comfortable to carry and has adequate space for additional memory card and battery, at a price that cannot be beat.",0,CASIO,19.99,"Casio EX-CASE1 Leather Case with Business Card Holder Style for Exilim M, S, and Z Series Cameras",Brand->Casio,BatteriesIncluded->0,Color->Black,Binding->Electronics,EAN->0079767686314,ItemDimensions,Label->CASIO,ListPrice,Manufacturer->CASIO,MaterialType->soft,Model->EXCASE1,MPN->EXCASE1,NumberOfItems->1,PackageDimensions,ProductGroup->Photography,Publisher->CASIO,Feature->Genuine leather business card style case,Feature->Includes a pocket that holds two SD Memory Cards,Feature->Ample dimensions of 4 by 3 by 1 inches,"Feature->For use with EX-M Series, EX-S Series and EX-Z Series",Feature->Does not work for the EX-P600
653568,A43TIRSHD4HIR,0,1,22,B0000AE6AE,1/9/2007,5,0,0,Perfect Fit,"This is a fabulous, sturdy and compact case for my Exilim and the leather is buttery soft.",0,CASIO,19.99,"Casio EX-CASE1 Leather Case with Business Card Holder Style for Exilim M, S, and Z Series Cameras",Brand->Casio,BatteriesIncluded->0,Color->Black,Binding->Electronics,EAN->0079767686314,ItemDimensions,Label->CASIO,ListPrice,Manufacturer->CASIO,MaterialType->soft,Model->EXCASE1,MPN->EXCASE1,NumberOfItems->1,PackageDimensions,ProductGroup->Photography,Publisher->CASIO,Feature->Genuine leather business card style case,Feature->Includes a pocket that holds two SD Memory Cards,Feature->Ample dimensions of 4 by 3 by 1 inches,"Feature->For use with EX-M Series, EX-S Series and EX-Z Series",Feature->Does not work for the EX-P600
653569,A1TNRJGLALYNM7,0,1,23,B0000AE6AE,1/11/2007,5,0,0,Perfect choice,I purchased this case after reading the reviews.  It was a perfect choice for my camera.  I'm very happy.,0,CASIO,19.99,"Casio EX-CASE1 Leather Case with Business Card Holder Style for Exilim M, S, and Z Series Cameras",Brand->Casio,BatteriesIncluded->0,Color->Black,Binding->Electronics,EAN->0079767686314,ItemDimensions,Label->CASIO,ListPrice,Manufacturer->CASIO,MaterialType->soft,Model->EXCASE1,MPN->EXCASE1,NumberOfItems->1,PackageDimensions,ProductGroup->Photography,Publisher->CASIO,Feature->Genuine leather business card style case,Feature->Includes a pocket that holds two SD Memory Cards,Feature->Ample dimensions of 4 by 3 by 1 inches,"Feature->For use with EX-M Series, EX-S Series and EX-Z Series",Feature->Does not work for the EX-P600
653570,A2YK5AV68BGBI3,0,0,24,B0000AE6AE,1/11/2007,2,0,0,Casio camera casing,"Funtional, handy but the button is not easy to lock, so you get worry all the time, when you have it on your belt.But price wise is the best, so maybe you are paying for what you are getting.",0,CASIO,19.99,"Casio EX-CASE1 Leather Case with Business Card Holder Style for Exilim M, S, and Z Series Cameras",Brand->Casio,BatteriesIncluded->0,Color->Black,Binding->Electronics,EAN->0079767686314,ItemDimensions,Label->CASIO,ListPrice,Manufacturer->CASIO,MaterialType->soft,Model->EXCASE1,MPN->EXCASE1,NumberOfItems->1,PackageDimensions,ProductGroup->Photography,Publisher->CASIO,Feature->Genuine leather business card style case,Feature->Includes a pocket that holds two SD Memory Cards,Feature->Ample dimensions of 4 by 3 by 1 inches,"Feature->For use with EX-M Series, EX-S Series and EX-Z Series",Feature->Does not work for the EX-P600
653571,A7LZYG3OV8YDP,0,1,25,B0000AE6AE,1/13/2007,5,0,0,Prevented further damage,"I purchased this case for my Casio EX-Z600 because I had cracked the display screen by carrying it in my pocket without a case. The camera fits perfectly into this case and has prevented the crack from spreading at all. The pockets for extra SD cards is also extremely convenient. The case is still slim enough to carry in my back pocket, but keeps the camera safe from harm. (If you do carry your camera in your back pocket remember to remove it before you sit down!) I have had many people ask to see my case in order to test if their cameras will fit because it is hard to find a nice, safe, slim camera case for any model. I highly recommend this particular case to anyone whose camera will fit into it.",0,CASIO,19.99,"Casio EX-CASE1 Leather Case with Business Card Holder Style for Exilim M, S, and Z Series Cameras",Brand->Casio,BatteriesIncluded->0,Color->Black,Binding->Electronics,EAN->0079767686314,ItemDimensions,Label->CASIO,ListPrice,Manufacturer->CASIO,MaterialType->soft,Model->EXCASE1,MPN->EXCASE1,NumberOfItems->1,PackageDimensions,ProductGroup->Photography,Publisher->CASIO,Feature->Genuine leather business card style case,Feature->Includes a pocket that holds two SD Memory Cards,Feature->Ample dimensions of 4 by 3 by 1 inches,"Feature->For use with EX-M Series, EX-S Series and EX-Z Series",Feature->Does not work for the EX-P600
653572,A2SKOU8T7QXE92,0,1,26,B0000AE6AE,1/21/2007,5,0,0,Fits the Camera Perfect,"This case fits the camera perfect so it doesn't fall out, it is also nice and small so you can actually keep the camera in it.  2 spaces for extra memory cards are a nice touch!",0,CASIO,19.99,"Casio EX-CASE1 Leather Case with Business Card Holder Style for Exilim M, S, and Z Series Cameras",Brand->Casio,BatteriesIncluded->0,Color->Black,Binding->Electronics,EAN->0079767686314,ItemDimensions,Label->CASIO,ListPrice,Manufacturer->CASIO,MaterialType->soft,Model->EXCASE1,MPN->EXCASE1,NumberOfItems->1,PackageDimensions,ProductGroup->Photography,Publisher->CASIO,Feature->Genuine leather business card style case,Feature->Includes a pocket that holds two SD Memory Cards,Feature->Ample dimensions of 4 by 3 by 1 inches,"Feature->For use with EX-M Series, EX-S Series and EX-Z Series",Feature->Does not work for the EX-P600
662065,A18VRG6WOKE0T,0,1,197,B000ETXOC8,1/11/2007,4,0,0,Pleased so far,Although we haven't had much time to use it I am very impressed with the functions and quality,11,SanDisk,199.99,SanDisk SDMX4-2048 Sansa e250 2 GB MP3 Player with SD Expansion Slot,Brand->SanDisk,BatteriesIncluded->0,ClothingSize->2 GB,Binding->Electronics,Color->Black,"Feature->Convert most popular video formats (MPEG-4, WMV) to play on device",Feature->User-replaceable rechargeable lithium-ion battery for up to 20 hours of life,Format->CD,HardDiskSize->2,IsAutographed->0,IsMemorabilia->0,ItemDimensions,Label->SanDisk,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->SanDisk,DisplaySize->1.8,EAN->0619659026356,"Feature->Sleek, ultra-thin digital audio/image/video player with 2 GB of flash memory","Feature->Compatible with MP3, WMA, and WMA-DRM10 music files (PlaysForSure)",Feature->FM tuner with record capability and voice recorder; bright 1.8-inch color TFT LCD
662939,AOZZ3B1VG2ZQQ,0,1,37,B000ESN9GA,6/7/2008,1,1,1,No Stars,"Although we own another hub of the same make and model that works fine, the one I ordered through Amazon was defective. Most of the time the hub would not function. This was indicated by data not flowing through the hub, nor did the indicator lights in front go on. We returned it.",15101,Belkin Components,74.25,Belkin F5U237V1 USB 2.0 7-Port Hub,EAN->0722868569993,Binding->Electronics,Feature->Connect up to seven USB devices quickly and easily,Brand->Belkin Components,"Feature->Offers 2 easy access, top-loading 480Mbps ports that are perfect for thumb drives, USB lights or fans",ItemDimensions,Label->Belkin Components,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->Belkin Components,Model->F5U237V1,MPN->F5U237V1,PackageDimensions,ProductGroup->CE,Publisher->Belkin Components,Studio->Belkin Components,Feature->Features 5 horizontally mounted 480Mbps ports,Feature->Transfers your data at up to 480Mbps,"Feature->Saves desk space with stackable, slim-line design",IsAutographed->0,IsMemorabilia->0
664392,A205PDUQROMWIS,0,0,6,B000EGWNGY,3/17/2006,3,8,8,Quite expensive for a simple-looking case,"Although this will help in protecting your ZVM from scratches, the price tag may not be worth the overall value. I would suggest you buy the leather case over this thing. But if you really have decided to buy this, it will do its purpose.Just prepare to shell out more money.",9664,CA,9.99,FlexiSkin - The Soft Low-Profile Case for Creative Zen Vision:M (30GB) (Jet Black (no clip)),Feature->Enhanced with new SmoothTextureÍ! SmoothTextureÍ makes the Creative Zen Vision:M (30GB) FlexiSkin feel softer to the touch and reduces surface dust,Brand->BoxWave Corporation,"Feature->Soft, low-profile case",EAN->0011540319651,Feature->Form-fitting case designed to perfectly fit your Zen Vision:M,Label->CA,Manufacturer->CA,ProductGroup->CE,Publisher->CA,Studio->CA,Title->FlexiSkin - The Soft Low-Profile Case for Creative Zen Vision:M (30GB) (Jet Black (no clip)),UPC->011540319651,,,,,"Feature->Aluminum Grey, Coral Pink, Cosmo Pink, Frosted Clear, Future Blue, Jet Black, Mint Green, Smoke Grey, or Super Blue color",Feature->Durable and protects your Zen Vision:M from scratches and bumps,IsAutographed->0,IsMemorabilia->0,ItemDimensions
673976,A242PNZJE1OMS0,0,0,38,B000BUEMOO,7/5/2007,1,1,2,IoniTTUSB Turntable,Everything was received in order. However once the turntable was hooked up and ready to record it would not play at 33 1/3 rpm's. You could adjust the recording speed in the software but it would not adjust to exactly 33 1/3 rpm.,40,Ion,199.0,Ion iTTUSB Turntable with USB Record,Brand->Ion,BatteriesIncluded->0,EAN->0855960000535,Binding->Electronics,Feature->USB 1.1 turntable that makes it a snap to convert vinyl collection to CD or MP3 formats,Label->Ion,ListPrice,Manufacturer->Ion,Model->ITTUSB,MPN->ITTUSB,PackageDimensions,ProductGroup->CE,Publisher->Ion,Studio->Ion,Title->Ion iTTUSB Turntable with USB Record,UPC->411378013149,Feature->Includes Audacity PC/Mac recording software and trial version of Bias Soundsoap 2,Feature->Adjustable anti-skating control for increased stereo balancing,Feature->Support for high-speed vinyl recording; works with both 33-1/3 and 45 rpm speeds,Feature->Line-level outputs for easy stereo connection; 1/8-inch line-level input; weighs 7.7 pounds,ItemDimensions
676230,A21UF8G1DZZRSS,0,0,5,B000BLKIP0,3/17/2006,5,7,7,iAudio X5's little brother - a review for Lyrics enthusiasts...and all,"I previously owned a Zen NX 30GB player but since Creative doesn't offer the Lyrics function, for my new player, I had to look elsewhere. I considered, the following: - iRiver - although the reviews are very good, it looks too clunky and industrial for me - Olympus M:robe - looked good but a bit expensive and the reviews were rather disheartening - iPods - great reviews but expensive (though it's gone down considerably since I bought this), not to mention abundant - it's enough to make me scream, ""bring back originality, please!"" So I aimed for iAudio; I'd never heard of it before but the reviews in Amazon raised my interest. Although the M3 looked great, fumbling around in my bag for earphones and a remote didn't appeal to me. Then I came across the X5. The reviews were incredible but I didn't want to have to pay for the Video or Photo capabilities. Watching music videos on my computer is so insufficient (ever notice how plasma screens are getting bigger not smaller?) so I for one cannot understand why doing this on an even smaller screen is what's driving the market for mp3 players today. So, what I really wanted was something between the iAudio X5 and iAudio M3. Hello M5! - The sound is astounding that I now rarely reach for my B&O earphones (even my friends who own iPods and Creative Zens agree with me on this) - there's no need to install a driver (very good for those who seldom use computers and want things to be as simple as possible) - no need to fork out more money for a USB micro-drive when this works as a separate hard-drive - voice-recording is excellent for meetings and lectures (you can even set the bit rate for it) - in-line recording - I can connect it to my Cable TV and record the music channels to my iAudio - play-time goes beyond 14 hours - available upgrades of firmware and software for the player itself, JetAudio, LDB Manager and Jetshell - it supports ID3 tagging but doesn't organize music this way; it does it through a folder-structure style (so if you like viewing your music via artist, album, genre, etc, then you may find this irritating) - it has pre-set equalizer settings or you can set it to your own preferences too - and the best thing is that this doesn't lessen the life of the battery - file transfer is FAST - you can read lyrics while listening to the music - my favorite feature! About the Lyrics, I initially thought 2 things: - Since I've previously tagged my mp3 files I thought reading lyrics was just a matter of uploading song files into my M5 and nothing more - I could then use the M5's 'joystick' to scroll through the lyrics I was wrong. Lyrics need to be loaded using Cowon's LDB (lyrics database) program (which you can download from http://eng.iaudio.com). This can be done either automatically (you click a button and it searches through the server) or manually (for unpopular or non-English songs, you can add lyrics yourself). The way it works is that the player itself scrolls through the song without any action from the user. Although this is quite a cool function, it also means that for manually loaded lyrics (which is for most songs by the way), you will need to sit in front of your PC, use LDB, then periodically press the ""Set Sync"" button to specify the timing for each line of the song. This is EXTREMELY TEDIOUS for most, but since I actually love reading lyrics and I'm very particular when it comes to tagging my songs (I even fill in the Biography tab of my mp3 files), this isn't much of a step away from the amount of time I spend on tagging my files so it suits me perfectly! PS: the manual doesn't cover how to load lyrics to files so go to http://eng.iaudio.com, then click on Support > FAQ and search ""How to use LDB Manager"" to find out how the program works. My only gripe is that the carrying case is sold separately (unlike Creative Zen where it's included in the package) and only comes in one colour and style (kudos to iPod for having so many to choose from). You can however go to www.noreve.com for optional cases however this can set you back a fair bit so until such time when iAudio can provide more of these cases, my `iPaq' case will have to suffice. It may not have as recognizable a look as iPod, but with its amazing sound, countless features and long battery life, you realize IT'S ALSO COOL TO BE DIFFERENT!",62384,Cowon,169.99,iAudio M5 20 GB Metal MP3 Player Silver,Label->Cowon,Binding->Electronics,Manufacturer->Cowon,EAN->0826487525016,Model->M5-20SL,Title->iAudio M5 20 GB Metal MP3 Player Silver,UPC->826487525016,,,,,,,,,,MPN->M5-20SL,PackageDimensions,ProductGroup->CE,Publisher->Cowon,Studio->Cowon
679134,A19SDDMFZ7SGZR,0,1,9,B000BFNOT8,2/5/2008,5,0,1,Works great with Forerunner 305,Easy to install. Up and running in no time with my Forerunner 305 giving me accurate cadence info in addition to everything else.,0,Garmin,59.99,Garmin GSC 10 Speed Cadence Sensor,Brand->Garmin,BatteriesIncluded->0,EAN->0753759050030,Binding->Electronics,Feature->Cycling speed sensor for select Garmin wrist-mounted personal trainers and cycling computers,IsMemorabilia->0,ItemDimensions,Label->Garmin,ListPrice,Manufacturer->Garmin,Model->010-10644-00,MPN->010-10644-00,PackageDimensions,ProductGroup->CE,Publisher->Garmin,Studio->Garmin,"Feature->Self-calibrating, wireless design measures both cycle speed and cadence in pedaling strokes per minute",Feature->Provides up-to-the-minute feedback or captures results for later workout analysis,"Feature->Compatible with Garmin Edge 305, Edge 305CAD, Forerunner 205, and Forerunner 305",Feature->Attaches easily to any bicycle; 1-year warranty,IsAutographed->0
681102,A3JVLC7LE6EMYM,0,1,6,B000B7QM4U,3/31/2008,5,0,0,Great purchase - great product,"Easy to put together!  Our baby sleeps so well in the ""bassinet"" portion!  He's not old enough to pay attention to the music and animal toys yet, but I'm sure he'll love those as well!",896,Graco,99.99,Graco Baby Einstein Play Yard,Brand->Graco Baby Einstein,BatteriesIncluded->0,EAN->0047406070428,Binding->Baby Product,Feature->Full-size removable bassinet for naptime anytime,Label->Graco,ListPrice,Manufacturer->Graco,ManufacturerMaximumAge->6,Model->9431BEE,MPN->9431BEE,PackageDimensions,ProductGroup->Baby Product,Publisher->Graco,Studio->Graco,Title->Graco Baby Einstein Play Yard,Feature->Removable toy gym with toys fastens to Pack N Play frame or Playmat for fun inside or out,Feature->Wheels for better mobility in the home,Feature->Mesh on four sides improves ventilation,Feature->Easy to store and transport in handy carry bag,ItemDimensions
681160,AR28R4QWA6536,0,1,33,B000B7NAMW,8/1/2007,5,2,2,Nice little item for a teenager,"Although this will not replace a true stereo, it is just the right size for a teenager's room. It allows my daughter the opportunity to listen to the music she likes, without commercials and produces great sound for its size.",0,Logic3,59.99,Logic3 IP105 i-Station Sound Dock for iPod Shuffle,Brand->Logic3,BatteriesIncluded->0,EAN->0663452110507,Binding->Electronics,Feature->A worry-free way to dock your iPod Shuffle,Label->Logic3,ListPrice,Manufacturer->Logic3,Model->IP105,MPN->IP105,PackageDimensions,ProductGroup->CE,Publisher->Logic3,ReleaseDate->2005-10-15,Studio->Logic3,Title->Logic3 IP105 i-Station Sound Dock for iPod Shuffle,Feature->Charges your iPod Shuffle as it plays songs,Feature->Twin dynamic neodymium speakers produce great sound,Feature->Lightweight and highly portable,Feature->Compatible with iPod Shuffle and other audio players,IsFragile->0
682247,A23V235LIC0CFT,0,1,90,B000B5I0O2,3/25/2006,4,8,9,zone alarm,Easy to install. Some of the reminder items are a little distracting. Updates are very good and timely. I feel secure with this software(computer wise).,1106,Avanquest,69.99,ZoneAlarm Internet Security Suite 2006,EAN->0018059048409,Binding->CD-ROM,"Feature->Comprehensive protection against hackers, spyware, worms, spam, and more",Brand->Avanquest,Feature->Triple-defense firewall protects entire PC; anti-spyware and antivirus,ListPrice,Manufacturer->Avanquest,Model->8300,MPN->4840,PackageDimensions,Platform->Windows 2000,Platform->Windows XP,Platform->Windows Me,ProductGroup->Software,Publisher->Avanquest,ReleaseDate->2005-09-06,Feature->Real-time security updates and new attack-protection capabilities,Feature->Advanced identity and privacy protection; IM protection and parental control,Feature->Essential email security; phishing and spam blocker; wireless PC protection,Format->CD-ROM,Label->Avanquest
682773,A20IG67YYNRU1L,0,1,12,B000AYWOZU,9/18/2005,4,10,10,I love it.,"Although when I ordered it, Amazon didn't have this particular model in stock...So I bought it from another online retailer. The features are already listed here so I won't type all that again but I will mention few features I like. 1. FM Station & Audio Recorder. 2. USB OTG - connects digital camera directly to transfer photos. 3. Plays Video/Picture Viewer. 4. Battery Life - Claims to be 35 hours for this model but it depends on the use. For my use: 3 - 4 hours of listening per day I charge it once or twice a week. It never died on me. 5. Text/Lyrics feature. 6. Upgradable Firmware. 7. Strong built/Scratch Resistant. 8. Timer/Alarm/Clock 9. No software, you can drag and drop files. ( It comes with software which you can use) Things I didn't like: 1. No ID3 Tag support YET!!! 2. Subpack which is a little attachment which comes with the player to charge it, connect to pc and Auxin-out. I wish this was  built in. The optional cradle is expensive plus X5L is snuggle fit. 3.You cannot view picture and listen to music at same time. 4. Better resolution screen. [...]",27428,Cowon,279.99,iAudio X5L 20 GB Multimedia Player Black,Brand->COWON,BatteriesIncluded->1,EAN->0826487523043,Binding->Electronics,"Feature->Multi-media player offers MP3, OGG, WMA, ASF, FLAC, WAV, and MPEG4 (video) playback; FM radio reception and recording; voice recording and line-in recording",IsAutographed->0,IsMemorabilia->0,ItemDimensions,Label->Cowon,ListPrice,Manufacturer->Cowon,Model->X5L-20BL,MPN->X5L-20BL,PackageDimensions,ProductGroup->CE,Publisher->Cowon,"Feature->260,000-color TFT-LCD offers high-quality resolution",Feature->Features long playback time of up to 35 hours,Feature->Includes USB 2.0 port for PCs; compatible with Mac OS X and Linux v2.0 or higher for data transfer,Feature->Dimensions: 2.39 x 4.08 x 0.72 inches (WxHxD); weighs 6.3 ounces,HardDiskSize->20
689934,A1PRA0J7X5S8M4,0,1,161,B000A2BCTG,6/13/2006,4,1,1,Feels good and works fine except for smooth surface,"Everything is great with the mouse: comfortable, great range,long battery life, and multifunctional. But when things come to a smooth surface, just a normal painted computer desk, it is not really that sensitive, compared to the Microsoft BX3-0008. Anyway, given a piece of paper or cloth, the mouse gets alive again.",2134,Logitech,39.99,"Logitech V200 Cordless Mouse - Red, Snap-on 2.4GHZ Micro-receiver",Binding->Electronics,BatteriesIncluded->1,Brand->Logitech,Batteries->2,Color->Red,Feature->Precision optical performance tracks your movements accurately,IsAutographed->0,IsMemorabilia->0,ItemDimensions,Label->Logitech,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->Logitech,Model->931428-0403,MPN->931428-0403,PackageDimensions,EAN->0097855032294,Feature->Tilt wheel lets you scroll side-to-side and zoom in on page details,Feature->Super-long battery life of up to one year keeps you going,Feature->5X stronger wireless connection means better range and less interference,Feature->2.4GHz micro-receiver snaps into mouse for easy transport
696939,A2MZJBPPWZFEPA,0,0,19,B0009MFQ12,3/30/2006,2,0,0,Don't buy it!!,"Although you're looking at the Magellan 760, let me share with you my experiences with the Magellan 700. I have used the Magellan 700 to get from point A to point B.  When it works (actually powers on), it will do the job.  However, so will just about every other NAV unit on the market. The problem is, when your unit fails (and ours did three times withing the first year), you will deal with the worst customer service on the planet! Our unit broke within 30 days of purchase.  The unit's power would simply shut off while driving down the road (and right when you need it the most!).  Sometimes, the unit would not even power up from the start.  It also would search for the satellite and often lose our location.  We tried changing car power adapters, etc. but no go.  Fortunately, the first time this happened, we were still within 30 days of purchase, so Amazon was nice enough to send us a replacement unit.  However, when the unit would not power on for the second and third time (a few months later), we had to send it back to Magellan. When you call Magellan, you speak with a customer service rep in India!   Every sigle phone number that you dial is routed to India!   Unfortunately, they have no clue how to help you.  To send your unit back for repair, you need to wait for an email with shipping instructions.  The problem is, that never comes!  In my case, I called them 7 times over the course of 10 days trying to get my shipping instructions and RMA.  I begged them for an address and RMA number via phone so I could send it back (and I offered to pay for the shipping), but they will not give it to me.  Each time I called, I was told that I would receive the email within 24 hrs.....but nothing ever shows up.  I even gave them alternative emails to send to...but nothing. Amazingly, you cannot even speak to a supervisor to resolve your problems or anyone in the US for that matter.  You are simply stuck in an endless loop! As I sit here today, I am holding my broken Magellan.....waiting for an email that probably will never come.  My warrantee is quickly running out and I am blindly finding my way around town. Please....I beg you to consider a Garmin or a different brand NAV....don't buy anything from Magellan!!!  When this thing works, it's fine.  But if it breaks (and it likely will), then good luck getting it fixed! You have been warned!!",95,Magellan,899.99,Magellan RoadMate 760 Portable GPS Vehicle Navigation System,Brand->Magellan,BatteriesIncluded->0,Color->Silver,Binding->Electronics,EAN->0763357111163,IsAutographed->0,IsMemorabilia->0,ItemDimensions,Label->Magellan,ListPrice,Manufacturer->Magellan,Model->760 North America,MPN->980652-12,PackageDimensions,ProductGroup->CE,Publisher->Magellan,Feature->In-car GPS navigation system with user-friendly touch-screen interface,Feature->Turn-by-turn 3D directions with voice prompting in 11 languages,Feature->3.8-inch TFT color display automatically adjusts to lighting changes,Feature->Built-in 20 GB hard drive with preloaded North American maps,Feature->Room for 300 PDA address book uploads; 6.6 by 3.3 by 1.5 inches (W x H x D)
707686,A2DN3GJ6Z0CFN5,0,1,20,B0007VNGLC,6/1/2009,3,0,0,Half Impressed,"Although this works well, I followed the directions while installing it and still came up with the same error.  Then after it was installed and I went to format the drive, it had issues accepting the Operating System.  I still get a disk read error when I start up and have to go to my bios in order to access my actual account.  Otherwise this is quiet, and runs well.",4357,Western Digital,169.99,Western Digital WD3200JBRTL 320 GB 7200 RPM EIDE Internal Hard Drive,EAN->0718037112602,Binding->Electronics,Feature->Stores almost 320 GB of data,Brand->Western Digital,Feature->EIDE hard drive with 7200 RPM and 8 MB cache,IsAutographed->0,IsMemorabilia->0,ItemDimensions,Label->Western Digital,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->Western Digital,Model->WD3200JBRTL,MPN->WD3200JBRTL,PackageDimensions,ProductGroup->CE,"Feature->Comes with drive installation and management software, illustrated installation instructions, and installation hardware including jumpers, screws, and a 40-pin, 80-conductor IDE interface cable",Feature->Cool drive operating temperatures help increase long-term drive reliability,Feature->Compatible with PCs and Macs (with Mac OS X v10.2 or later and Mac G4 or greater),Format->CD,HardDiskSize->320
719292,AZAGX08YR5JIJ,0,0,4,B0006OGM4I,9/8/2005,5,3,3,Excellent Chess Tool,"Although you can find most of the resources of a chess database program (if you have the time and inclination) free on the internet, there is something to be said for having everything together in one comprehensive package. For most people, that's either Chessbase or Chess Assistant. Chess Assistant is a great tool that will do pretty much anything you can think of, and then some. It allows you to organize your own games, gives you access to its own database of almost three million games, a database of a quarter of a million correspondence games, and free updates to games through their website. You can also easily convert other formated databases to the Chess Assistant format. You also get to play online through their own server for free. The benifits of the program are too many to mention. Data manipulation, study tools, analysis tools, opening encyclopedia, you name it, it probably has it. Suffice it to say that it is an excellent value for the price. A couple of the only qualms I have are 1) playing against the engine isn't that fun (stick with Fritz for that), and 2) it doesn't have as slick an interface as Chessbase. However, considering the price difference, I think it does its job just fine. I would highly recommend it to anyone looking for a comprehensive analysis tool that can't afford Chessbase's prices.",14593,ChessCentral,179.95,Chess Assistant Mega Packet,"Feature->Opening Encyclopedia 2004, Client software for playing on the Internet, Chess Assistant Club support",EAN->0186482000032,"Feature->Database content in number of games 2 675 000 games, Game Service 2004-2006 2 500 games weekly for free","Feature->Chess Database management system, Chess Assistant Built-in top playing programs Chess Tiger 2004, Ruffian, Delfi, Crafty, New system of automatic game analysis","Feature->Correspondence Database: 525,000 games, Endgame Tablebases (all the 3-4-5 piece endings) on a DVD; Commented Game Service 2004-2006;",Manufacturer->ChessCentral,ProductGroup->Software,Publisher->ChessCentral,Studio->ChessCentral,Title->Chess Assistant Mega Packet,UPC->186482000032,,,,,,Feature->Chess Assistant 8.0 Mega Packet includes 4 CDs and a DVD,Format->CD,ItemDimensions,Label->ChessCentral,ListPrice
